time,open,high,low,close,Plot,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA
2021-12-05T17:00:00-06:00,15716.25,15730,15686.5,15716.75,15711.083333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3547,NaN
2021-12-05T17:05:00-06:00,15715.5,15741.5,15715.5,15734,15716.929377699254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1547,NaN
2021-12-05T17:10:00-06:00,15733,15739.5,15719,15719,15718.523623421974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1111,NaN
2021-12-05T17:15:00-06:00,15719,15732.25,15718.25,15723.5,15719.17659273129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,738,NaN
2021-12-05T17:20:00-06:00,15724.25,15725.5,15685.25,15690,15715.779110533365,15716.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1519,NaN
2021-12-05T17:25:00-06:00,15689.5,15712.75,15680.75,15712,15713.776372162063,15715.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1419,NaN
2021-12-05T17:30:00-06:00,15712.75,15732,15710,15728.5,15714.684588800197,15719.566666666668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1018,NaN
2021-12-05T17:35:00-06:00,15729.25,15737.5,15729.25,15734.5,15715.706068368647,15724.544444444446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,617,NaN
2021-12-05T17:40:00-06:00,15735.75,15739.5,15723,15734.5,15716.821377457334,15727.862962962963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,828,NaN
2021-12-05T17:45:00-06:00,15733.75,15739.5,15720.75,15737.25,15717.828108811564,15730.991975308641,15723,NaN,NaN,NaN,NaN,NaN,NaN,847,NaN
2021-12-05T17:50:00-06:00,15737,15747,15733,15744.5,15719.519434276597,15735.494650205761,15726.90909090909,NaN,NaN,NaN,NaN,NaN,NaN,1015,NaN
2021-12-05T17:55:00-06:00,15745,15752.25,15738,15739,15721.311056910568,15736.663100137173,15729.107438016528,NaN,NaN,NaN,NaN,NaN,NaN,1169,NaN
2021-12-05T18:00:00-06:00,15739,15747.25,15728.5,15737.75,15722.68996522603,15737.025400091448,15730.678812922613,NaN,NaN,NaN,NaN,NaN,NaN,1400,NaN
2021-12-05T18:05:00-06:00,15738.25,15740.75,15728.5,15734.5,15723.11519227453,15736.183600060966,15731.37357420941,NaN,NaN,NaN,NaN,NaN,NaN,622,NaN
2021-12-05T18:10:00-06:00,15734.75,15736.5,15692,15692.75,15721.605918597588,15721.705733373978,15724.351106171336,NaN,NaN,NaN,NaN,NaN,NaN,1808,NaN
2021-12-05T18:15:00-06:00,15693.25,15703,15672.75,15686.25,15718.074774648545,15709.887155582652,15717.423632322003,NaN,NaN,NaN,NaN,NaN,NaN,2206,NaN
2021-12-05T18:20:00-06:00,15687,15702.25,15686,15699.25,15716.728050546268,15706.341437055102,15714.119335536185,NaN,NaN,NaN,NaN,NaN,NaN,1380,NaN
2021-12-05T18:25:00-06:00,15699.75,15709.5,15690,15704.5,15716.217984614514,15705.7276247034,15712.370365438697,NaN,NaN,NaN,NaN,NaN,NaN,781,NaN
2021-12-05T18:30:00-06:00,15705.5,15711,15686,15691.5,15715.58929525375,15700.9850831356,15708.575753540752,NaN,NaN,NaN,NaN,NaN,NaN,763,NaN
2021-12-05T18:35:00-06:00,15691.25,15711.75,15686.25,15702,15714.812021708574,15701.323388757066,15707.380161987889,NaN,15718.1,15755.722267341866,15680.477732658135,15774.533401012799,15661.666598987202,1277,1280.6
2021-12-05T18:40:00-06:00,15703.5,15717.75,15698.5,15716,15714.686005599273,15706.21559250471,15708.947405262817,NaN,15718.0625,15755.691569547042,15680.433430452958,15774.506104320564,15661.618895679436,820,1144.25
2021-12-05T18:45:00-06:00,15715.5,15725.5,15708.75,15717.75,15714.782138690389,15710.06039500314,15710.547877033214,NaN,15717.25,15754.162396291438,15680.337603708562,15772.618594437157,15661.881405562843,996,1116.7
2021-12-05T18:50:00-06:00,15717.5,15724,15708,15722.75,15714.863263307816,15714.290263335426,15712.766444845356,NaN,15717.4375,15754.421575964881,15680.453424035119,15772.913613947323,15661.961386052677,657,1094
2021-12-05T18:55:00-06:00,15722.5,15729.5,15716.5,15719.5,15715.073390772843,15716.026842223617,15713.990727600745,NaN,15717.2375,15754.131427347582,15680.343572652417,15772.578391021374,15661.896608978624,873,1100.75
2021-12-05T19:00:00-06:00,15718.75,15725.5,15705.25,15708.5,15714.995600499957,15713.517894815745,15712.992413491518,NaN,15718.1625,15753.157240676825,15683.167759323176,15770.654611015236,15665.670388984765,1178,1083.7
2021-12-05T19:05:00-06:00,15708.25,15726.25,15707.75,15725,15715.129154175935,15717.345263210496,15715.175611038514,NaN,15718.8125,15753.808169374597,15683.816830625403,15771.306004061897,15666.318995938103,887,1057.1
2021-12-05T19:10:00-06:00,15723.75,15732.25,15719,15722,15715.486665117,15718.896842140332,15716.416409031512,NaN,15718.4875,15753.23713129486,15683.737868705139,15770.61194694229,15666.363053057708,1242,1068.3
2021-12-05T19:15:00-06:00,15722.75,15727,15714.25,15723.75,15715.641473278138,15720.514561426888,15717.7497892076,NaN,15717.95,15752.018166959579,15683.881833040423,15769.052250439368,15666.847749560633,829,1078.9
2021-12-05T19:20:00-06:00,15723.75,15731.75,15719,15728,15715.838108089407,15723.009707617925,15719.613463897127,NaN,15717.625,15751.175521606194,15684.074478393806,15767.95078240929,15667.29921759071,625,1068.75
2021-12-05T19:25:00-06:00,15728.75,15731.5,15720,15728.5,15716.019357692046,15724.839805078616,15721.229197734014,NaN,15717.1875,15749.921226873787,15684.453773126213,15766.28809031068,15668.08690968932,574,1055.1
2021-12-05T19:30:00-06:00,15728.75,15731,15713.75,15719.25,15716.159516779286,15722.976536719078,15720.869343600556,NaN,15715.925,15746.20333384043,15685.646666159568,15761.342500760646,15670.507499239353,929,1050.8
2021-12-05T19:35:00-06:00,15719.25,15722.25,15703,15709.5,15716.028516271374,15718.484357812718,15718.802190218637,NaN,15714.45,15742.907687887708,15685.992312112294,15757.136531831562,15671.76346816844,1038,1044.25
2021-12-05T19:40:00-06:00,15709.75,15715,15702,15712,15715.832455741764,15716.322905208479,15717.565428360704,NaN,15713.1625,15739.541125342626,15686.783874657374,15752.73043801394,15673.594561986061,1153,1031.9
2021-12-05T19:45:00-06:00,15711.25,15728.5,15707.25,15727.5,15715.955267256604,15720.04860347232,15719.371714113304,NaN,15712.8125,15738.217162466244,15687.407837533756,15750.919493699368,15674.705506300632,896,1045.6
2021-12-05T19:50:00-06:00,15727.5,15735.5,15723.25,15724.75,15716.250661813365,15721.615735648213,15720.349584274521,NaN,15714.4125,15738.561141266422,15690.263858733579,15750.635461899632,15678.189538100369,977,1004.05
2021-12-05T19:55:00-06:00,15728,15730,15715,15718.25,15716.326817403646,15720.493823765475,15719.967841679154,NaN,15716.0125,15736.438876941054,15695.586123058947,15746.652065411581,15685.37293458842,629,925.2
2021-12-05T20:00:00-06:00,15718.5,15725.25,15711.75,15713.5,15716.333701964659,15718.162549176983,15718.791870464762,NaN,15716.725,15735.705845606004,15697.744154393997,15745.196268409005,15688.253731590996,550,883.7
2021-12-05T20:05:00-06:00,15714.5,15739,15713.75,15727.75,15716.603694652442,15721.35836611799,15720.420621289351,NaN,15717.8875,15736.576718148697,15699.198281851304,15745.921327223044,15689.853672776957,1068,898.05
2021-12-05T20:10:00-06:00,15727.5,15741.25,15725.75,15738.25,15716.887585642822,15726.988910745325,15723.66232650947,NaN,15720.225,15736.690038713816,15703.759961286185,15744.922558070723,15695.527441929278,648,892.3
2021-12-05T20:15:00-06:00,15739.5,15746.75,15730.5,15735.5,15717.270430007444,15729.825940496883,15725.814630780475,NaN,15721.9,15737.39548321332,15706.404516786679,15745.14322481998,15698.65677518002,795,868.2
2021-12-05T20:20:00-06:00,15736.5,15744.25,15731.25,15735,15717.445469360144,15731.550626997921,15727.484697911297,NaN,15722.85,15739.093768036213,15706.606231963788,15747.21565205432,15698.484347945681,388,846.6
2021-12-05T20:25:00-06:00,15736,15743.25,15731.25,15735.75,15717.706329526667,15732.950417998614,15728.987480109243,NaN,15723.75,15740.74117418096,15706.75882581904,15749.236761271439,15698.263238728561,594,826.5
2021-12-05T20:30:00-06:00,15735.25,15739.25,15723.25,15733.5,15717.996853874152,15733.133611999076,15729.807938271199,NaN,15724.2875,15741.790553303432,15706.784446696569,15750.542079955148,15698.032920044852,912,839.25
2021-12-05T20:35:00-06:00,15731,15741.25,15730.75,15732,15718.19472277889,15732.755741332718,15730.206494949163,NaN,15724.9125,15742.579046774703,15707.245953225298,15751.412320162055,15698.412679837946,539,822.55
2021-12-05T20:40:00-06:00,15732.5,15739.75,15728,15735,15718.37684338486,15733.503827555145,15731.078041322042,NaN,15726.2375,15742.716634537495,15709.758365462503,15750.956201806244,15701.518798193754,521,789.7
2021-12-05T20:45:00-06:00,15735,15740.75,15729.75,15740.75,15718.574703977365,15735.919218370096,15732.836579263489,NaN,15727.025,15744.657285729256,15709.392714270743,15753.473428593885,15700.576571406114,491,769.9
2021-12-05T20:50:00-06:00,15740,15744,15735.75,15742,15718.742669274729,15737.946145580065,15734.502655761036,NaN,15728.025,15746.644814714182,15709.405185285817,15755.954722071272,15700.095277928727,357,725.65
2021-12-05T20:55:00-06:00,15741.75,15744.75,15737.25,15739,15718.927994899292,15738.29743038671,15735.320354713574,NaN,15728.7875,15747.887418193293,15709.687581806707,15757.43737728994,15700.13762271006,405,704.45
2021-12-05T21:00:00-06:00,15739.5,15748,15737.75,15740,15719.217608384779,15738.86495359114,15736.171199311106,NaN,15729.3875,15749.09503345587,15709.679966544132,15758.948800183804,15699.826199816198,602,703.3
2021-12-05T21:05:00-06:00,15740.25,15745.25,15738.5,15744.25,15719.350328776245,15740.65996906076,15737.640072163633,NaN,15730.175,15750.909693149635,15709.440306850363,15761.277039724453,15699.072960275545,272,688.2
2021-12-05T21:10:00-06:00,15744,15744.5,15735,15738.5,15719.518145771432,15739.93997937384,15737.796422679336,NaN,15731.1375,15751.538771405525,15710.736228594476,15761.739407108287,15700.535592891714,407,662.1
2021-12-05T21:15:00-06:00,15738.75,15740.25,15730.75,15733.5,15719.694017242198,15737.793319582559,15737.015254919457,NaN,15732.3375,15750.16814427074,15714.50685572926,15759.08346640611,15705.59153359389,563,638.35
2021-12-05T21:20:00-06:00,15733.25,15742.25,15732,15739,15719.816919217496,15738.195546388373,15737.376117661373,NaN,15733.6875,15749.075705710868,15718.299294289132,15756.769808566303,15710.605191433697,336,597.5
2021-12-05T21:25:00-06:00,15739,15741.5,15729.5,15729.5,15719.915713031118,15735.297030925582,15735.944096268397,NaN,15733.7875,15749.038954846761,15718.53604515324,15756.66468227014,15710.91031772986,359,570.65
2021-12-05T21:30:00-06:00,15729.25,15735.75,15723,15726.25,15719.985055350551,15732.281353950388,15734.181533310506,NaN,15733.8625,15748.949311295208,15718.77568870479,15756.492716942812,15711.232283057187,413,542.45
2021-12-05T21:35:00-06:00,15725.5,15730.75,15722,15728.25,15720.044984871554,15730.937569300258,15733.103072708596,NaN,15734.3625,15747.933125450903,15720.791874549095,15754.718438176356,15714.006561823642,432,532.6
2021-12-05T21:40:00-06:00,15728.25,15734.25,15725.75,15728.75,15720.172651682175,15730.208379533506,15732.311604943397,NaN,15735.125,15745.179227965198,15725.070772034802,15750.206341947796,15720.043658052204,686,539.4
2021-12-05T21:45:00-06:00,15729,15734.5,15724.75,15725.5,15720.30411924275,15728.638919689003,15731.073131317326,NaN,15735.0125,15745.43779974948,15724.587200250522,15750.65044962422,15719.374550375782,848,528.4
2021-12-05T21:50:00-06:00,15725.25,15733,15723.5,15729,15720.348707988136,15728.759279792668,15730.696198350539,NaN,15734.55,15745.178499425288,15723.92150057471,15750.492749137933,15718.607250862065,285,510.25
2021-12-05T21:55:00-06:00,15728,15733.25,15727.5,15732.25,15720.3801301206,15729.922853195112,15730.97870774135,15724.795833333334,15734.3875,15745.052249168115,15723.722750831887,15750.384623752172,15718.39037624783,155,478.25
2021-12-05T22:00:00-06:00,15732,15740.75,15731.5,15733,15720.568537098621,15730.94856879674,15731.34621542474,15725.064822404373,15734.2875,15744.964900194755,15723.610099805246,15750.303600292133,15718.271399707868,682,492.95
2021-12-05T22:05:00-06:00,15732.75,15735,15727.75,15732.75,15720.682303872334,15731.549045864494,15731.601448983878,15725.316795440294,15734.1375,15744.812792734247,15723.462207265755,15750.15043910137,15718.124560898632,543,490.4
2021-12-05T22:10:00-06:00,15732.5,15732.75,15728.25,15731.25,15720.709382129804,15731.449363909664,15731.537549168628,15725.511326737334,15734.025,15744.771976316284,15723.278023683715,15750.145464474426,15717.904535525573,145,452.05
2021-12-05T22:15:00-06:00,15731.25,15742,15731.25,15739.75,15720.888951084027,15734.216242606442,15733.030722047059,15725.97816848365,15734.4125,15745.395754300896,15723.429245699104,15750.887381451344,15717.937618548656,577,453.95
2021-12-05T22:20:00-06:00,15740,15744.5,15737.75,15740.5,15721.002977493914,15736.310828404296,15734.388772583958,15726.454294107138,15734.6875,15745.986697980388,15723.388302019612,15751.636296970582,15717.738703029418,312,443.5
2021-12-05T22:25:00-06:00,15740,15742.5,15739.25,15740.75,15721.051349498182,15737.790552269531,15735.545359386875,15726.923005775756,15734.6875,15745.986697980388,15723.388302019612,15751.636296970582,15717.738703029418,134,425.65
2021-12-05T22:30:00-06:00,15741,15746.75,15736.25,15737,15721.1981798915,15737.527034846355,15735.809839498352,15727.25339902901,15734.4375,15745.29092687818,15723.58407312182,15750.71764031727,15718.15735968273,429,429.25
2021-12-05T22:35:00-06:00,15736.5,15739.5,15734,15736,15721.256002615175,15737.018023230903,15735.844414135016,15727.540172831337,15734.2875,15744.966070826431,15723.60892917357,15750.305356239647,15718.269643760354,210,419.5
2021-12-05T22:40:00-06:00,15736,15739.75,15734.75,15737.75,15721.295744330757,15737.26201548727,15736.190884292286,15727.874921263097,15734.175,15744.656054340145,15723.693945659854,15749.896581510216,15718.453418489782,137,396.25
2021-12-05T22:45:00-06:00,15737.75,15740.25,15731.5,15735.25,15721.358411969351,15736.59134365818,15736.01981442096,15728.116727123324,15733.725,15743.157523520598,15724.292476479402,15747.873785280897,15719.576214719104,244,394.85
2021-12-05T22:50:00-06:00,15734.5,15736.5,15729.5,15735,15721.408361812202,15736.06089577212,15735.83439361715,15728.342408201248,15733.55,15742.748641204522,15724.351358795477,15747.347961806783,15719.752038193215,228,385.9
2021-12-05T22:55:00-06:00,15735.25,15741,15732.5,15736.25,15721.468088847123,15736.123930514746,15735.909958414031,15728.601673506126,15733.6875,15742.960950007828,15724.414049992172,15747.597675011742,15719.777324988258,222,368.85
2021-12-05T23:00:00-06:00,15736.25,15739.25,15731,15735.75,15721.59112647677,15735.99928700983,15735.880875066026,15728.83604486658,15733.525,15742.530415035779,15724.51958496422,15747.033122553667,15720.016877446333,505,377.3
2021-12-05T23:05:00-06:00,15734.75,15739,15732.75,15736,15721.690121571704,15735.99952467322,15735.90253414493,15729.070928641448,15733.85,15742.719047297574,15724.980952702426,15747.153570946362,15720.546429053638,396,379.15
2021-12-05T23:10:00-06:00,15734.75,15740,15734.25,15735,15721.732146896586,15735.666349782146,15735.73843702767,15729.265324423695,15734.2875,15742.448803507577,15726.126196492423,15746.529455261365,15722.045544738636,164,366.7
2021-12-05T23:15:00-06:00,15735.5,15737.75,15732.75,15737.5,15721.76138277736,15736.27756652143,15736.058721204457,15729.535313786853,15734.75,15742.529781486402,15726.970218513598,15746.419672229602,15723.080327770398,118,351
2021-12-05T23:20:00-06:00,15736.5,15739.5,15735,15735,15721.819506183514,15735.851711014288,15735.86622644001,15729.714483826629,15735.0625,15742.338960332892,15727.786039667108,15745.97719049934,15724.14780950066,228,328.1
2021-12-05T23:25:00-06:00,15735.5,15745,15734.25,15743.75,15721.908664026854,15738.484474009525,15737.299639814553,15730.174664684771,15735.975,15742.78840590412,15729.16159409588,15746.195108856182,15725.754891143819,270,299.2
2021-12-05T23:30:00-06:00,15743,15745.75,15734,15738.5,15722.066084305829,15738.489649339683,15737.517887120997,15730.447626498386,15736.45,15742.538103147781,15730.36189685222,15745.582154721671,15727.31784527833,527,311.3
2021-12-05T23:35:00-06:00,15738.5,15745,15735.5,15743,15722.14559299092,15739.993099559788,15738.51463491718,15730.859179727948,15736.9875,15743.38764648903,15730.587353510968,15746.587719733547,15727.387280266452,245,315.8
2021-12-05T23:40:00-06:00,15742.25,15747.5,15738.75,15746.25,15722.265782358905,15742.078733039858,15739.921064932238,15731.363796786049,15737.65,15744.94280467735,15730.35719532265,15748.589207016026,15726.710792983973,323,297.85
2021-12-05T23:45:00-06:00,15747,15770.5,15746.25,15765.75,15723.022885778182,15749.969155359906,15744.617234944559,15732.491213284866,15739.3,15753.279091532751,15725.320908467247,15760.268637299127,15718.331362700872,1185,329.95
2021-12-05T23:50:00-06:00,15765.25,15773.5,15762.75,15769.5,15723.446105704266,15756.479436906604,15749.141374045548,15733.704616127985,15741.2125,15759.92698302633,15722.49801697367,15769.284224539495,15713.140775460504,566,351
2021-12-05T23:55:00-06:00,15769,15770,15762.5,15764.25,15723.682665578674,15759.069624604403,15751.888396946357,15734.706104123788,15742.4375,15763.649451229818,15721.225548770182,15774.255426844726,15710.619573155274,344,339.35
2021-12-06T00:00:00-06:00,15764.5,15768.5,15745.25,15752.25,15724.101636686688,15756.796416402934,15751.95414295611,15735.281313824647,15743.025,15764.636860169603,15721.413139830396,15775.442790254403,15710.607209745596,822,364.85
2021-12-06T00:05:00-06:00,15753.25,15758.5,15750.75,15754.25,15724.270559754872,15755.947610935289,15752.371571509544,15735.903237961544,15743.7,15765.822725868271,15721.57727413173,15776.884088802406,15710.515911197595,347,375.5
2021-12-06T00:10:00-06:00,15754,15762.5,15754,15759.5,15724.44374601657,15757.131740623527,15753.6676494169,15736.676902290674,15744.825,15767.744478612969,15721.905521387032,15779.204217919454,15710.445782080547,316,369.85
2021-12-06T00:15:00-06:00,15758,15763.25,15747.5,15748.75,15724.59398478364,15754.33782708235,15752.773531341101,15737.072741559832,15745.4625,15768.071831593606,15722.853168406393,15779.37649739041,15711.548502609588,330,375.85
2021-12-06T00:20:00-06:00,15748.5,15750.5,15742,15743.75,15724.6938380078,15750.808551388234,15751.132889279083,15737.291668066067,15745.7625,15768.112262301067,15723.412737698935,15779.2871434516,15712.237856548401,304,384.2
2021-12-06T00:25:00-06:00,15743.5,15749,15738,15748,15724.860307998788,15749.872367592156,15750.563273046522,15737.64276091636,15746.4,15768.235407028169,15724.56459297183,15779.153110542255,15713.646889457745,524,398.2
2021-12-06T00:30:00-06:00,15748,15753.5,15734,15740.25,15725.002237431581,15746.664911728103,15748.688132492609,15737.728244165004,15746.6625,15768.065347356523,15725.259652643477,15778.766771034785,15714.558228965216,516,412.6
2021-12-06T00:35:00-06:00,15740.5,15746.25,15738.5,15744.5,15725.080747637072,15745.943274485402,15747.926653857588,15737.950268946479,15747.075,15767.971231715652,15726.17876828435,15778.419347573477,15715.730652426524,281,415.55
2021-12-06T00:40:00-06:00,15746,15749.5,15745,15748.75,15725.143625600325,15746.878849656934,15748.076353156208,15738.304358489217,15747.725,15767.970308097008,15727.479691902992,15778.092962145513,15717.357037854488,180,399.3
2021-12-06T00:45:00-06:00,15750.5,15753,15741.5,15745.75,15725.193451969146,15746.502566437955,15747.653379855079,15738.548477883012,15748.2125,15767.762611891409,15728.66238810859,15777.537667837114,15718.887332162885,150,387
2021-12-06T00:50:00-06:00,15744.25,15749.75,15742.5,15749.25,15725.251066967203,15747.418377625303,15747.943674426882,15738.899347460618,15748.925,15767.51202504655,15730.337974953449,15776.805537569824,15721.044462430174,171,387.35
2021-12-06T00:55:00-06:00,15749,15751.5,15744.5,15746.25,15725.301593615337,15747.028918416869,15747.635733621995,15739.140352461909,15749.3625,15767.252074481488,15731.47292551851,15776.196861722234,15722.528138277765,149,388.9
2021-12-06T01:00:00-06:00,15745.5,15753.25,15734.25,15738.75,15725.418108687063,15744.26927894458,15746.020145690723,15739.127554020535,15749.55,15766.904106144686,15732.195893855313,15775.58115921703,15723.518840782968,457,400.35
2021-12-06T01:05:00-06:00,15738.25,15755.25,15738,15748.5,15725.65076430536,15745.679519296385,15746.47102829241,15739.434847331337,15749.7875,15766.946517304941,15732.62848269506,15775.526025957412,15724.04897404259,709,422.3
2021-12-06T01:10:00-06:00,15749.25,15750,15739.75,15743.25,15725.738802620948,15744.869679530924,15745.8853867847,15739.55993430408,15750.025,15766.67650143495,15733.37349856505,15775.002252152424,15725.047747847575,315,411.7
2021-12-06T01:15:00-06:00,15742.5,15747.25,15738,15741.75,15725.849033331846,15743.82978635395,15745.13349827839,15739.631739736733,15749.9625,15766.727996561885,15733.197003438114,15775.110744842828,15724.814255157171,447,421.8
2021-12-06T01:20:00-06:00,15741.5,15744.5,15732,15733.5,15725.919305705243,15740.386524235966,15743.018316773228,15739.430699089628,15749.325,15767.515725656614,15731.134274343387,15776.61108848492,15722.038911515081,440,427.65
2021-12-06T01:25:00-06:00,15733.25,15734,15697.5,15706.75,15725.562177120886,15729.174349490644,15736.424077359914,15738.35920075882,15746.375,15770.964886132795,15721.785113867205,15783.259829199193,15709.490170800807,1888,462.8
2021-12-06T01:30:00-06:00,15706,15713,15691.5,15700,15725.190592017498,15719.449566327095,15729.80151783993,15737.101522045416,15742.9,15772.556955338783,15713.243044661216,15787.385433008176,15698.414566991823,1092,489.1
2021-12-06T01:35:00-06:00,15699.25,15710.25,15695.25,15706,15724.975028231185,15714.966377551396,15725.47396914176,15736.08180001114,15739.9875,15772.030625240097,15707.944374759902,15788.052187860147,15691.922812139852,721,507.95
2021-12-06T01:40:00-06:00,15704.75,15721.25,15704,15706.5,15724.826878137541,15712.14425170093,15722.024156570531,15735.111904928806,15737.7,15772.341593496285,15703.058406503716,15789.662390244428,15685.737609755573,743,504
2021-12-06T01:45:00-06:00,15706,15721.75,15705.5,15718,15724.760111225776,15714.09616780062,15721.292491739525,15734.550858865567,15735.8875,15770.668771899373,15701.106228100629,15788.059407849058,15683.715592150944,498,511.55
2021-12-06T01:50:00-06:00,15719.25,15732.5,15715.75,15731.5,15724.773063961562,15719.897445200413,15723.14840233234,15734.45083070604,15734.4875,15767.566751428307,15701.408248571692,15784.106377142461,15684.868622857537,520,521.75
2021-12-06T01:55:00-06:00,15732.25,15736.25,15724.5,15729.75,15724.824012423365,15723.18163013361,15724.348692817368,15734.296705109122,15733.5375,15766.009516797101,15701.0654832029,15782.245525195653,15684.829474804348,698,540.15
2021-12-06T02:00:00-06:00,15729.5,15769.5,15729.25,15769.5,15725.894805743608,15738.62108675574,15732.558021396027,15735.450911498987,15734.825,15770.680299468306,15698.969700531696,15788.607949202458,15681.042050797543,2621,656
2021-12-06T02:05:00-06:00,15768.75,15777,15763,15771,15726.868467812033,15749.41405783716,15739.547472051296,15736.616455384266,15735.975,15774.799251441471,15697.15074855853,15794.211377162204,15677.738622837796,1714,715.5
2021-12-06T02:10:00-06:00,15770,15781.25,15768,15775.25,15727.537148847487,15758.026038558108,15746.038840769243,15737.883128978225,15737.725,15780.150493513867,15695.299506486133,15801.363240270799,15674.086759729202,1106,745
2021-12-06T02:15:00-06:00,15774.75,15777.75,15758.25,15766.75,15728.078919118316,15760.934025705405,15749.804506083925,15738.829583765824,15738.8375,15783.044760433262,15694.630239566737,15805.148390649894,15672.526609350105,1088,785.35
2021-12-06T02:20:00-06:00,15766.5,15772.75,15746.75,15751,15728.616437269688,15757.622683803604,15750.02186861412,15739.228613806288,15738.95,15783.268901159234,15694.631098840768,15805.42835173885,15672.471648261151,1532,852.95
2021-12-06T02:25:00-06:00,15750.75,15763.25,15738.5,15762.25,15728.995456768154,15759.165122535736,15752.245165229735,15739.983413353622,15739.775,15785.170732178676,15694.379267821323,15807.868598268014,15671.681401731985,1210,905.95
