date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,amplitude_hl,amplitude_hl_ema10,amplitude_oc_ema10,local_min,local_max,price_times_volume,vwap
2022-02-22 17:13:00,13939.25,13942.75,13939.25,13941.25,1645571580,95,2022-02-22 17:13:00,2022-02-23,,3.5,7.040495867768595,3.2274417731029303,,,1324418.75,13940.853453077138
2022-02-22 17:14:00,13940.75,13944.25,13938.75,13938.75,1645571640,155,2022-02-22 17:14:00,2022-02-23,,5.5,6.760405709992487,3.0042705416296704,,,2160506.25,13940.766417512014
2022-02-22 17:15:00,13940.5,13942.25,13938.25,13938.5,1645571700,155,2022-02-22 17:15:00,2022-02-23,,4.0,6.258513762721125,2.821675897697003,,,2160467.5,13940.676365034606
2022-02-22 17:16:00,13938.25,13938.25,13934.25,13936.75,1645571760,186,2022-02-22 17:16:00,2022-02-23,,4.0,5.847874896771829,2.5813711890248205,,,2592235.5,13940.497675556642
2022-02-22 17:17:00,13936.5,13939.75,13936.5,13938.25,1645571820,126,2022-02-22 17:17:00,2022-02-23,,3.25,5.375534006449678,2.4302127910203075,,,1756219.5,13940.430453358651
2022-02-22 17:18:00,13938.0,13938.75,13932.0,13933.5,1645571880,229,2022-02-22 17:18:00,2022-02-23,,6.75,5.625436914367919,2.8065377381075245,13932.0,,3190771.5,13940.073165240883
2022-02-22 17:19:00,13934.0,13942.25,13933.25,13939.5,1645571940,268,2022-02-22 17:19:00,2022-02-23,,9.0,6.238993839028297,3.296258149360702,,,3735786.0,13940.040552016984
2022-02-22 17:20:00,13940.25,13940.75,13934.25,13935.75,1645572000,366,2022-02-22 17:20:00,2022-02-23,,6.5,6.286449504659516,3.5151203040223926,,,5100484.5,13939.731185973207
2022-02-22 17:21:00,13935.75,13939.75,13935.75,13938.0,1645572060,274,2022-02-22 17:21:00,2022-02-23,,4.0,5.870731412903241,3.285098430563776,,,3819012.0,13939.642523364486
2022-02-22 17:22:00,13938.0,13939.25,13935.5,13935.5,1645572120,157,2022-02-22 17:22:00,2022-02-23,,3.75,5.4851438832844694,3.142353261370362,,,2187873.5,13939.524423461049
2022-02-22 17:23:00,13935.75,13939.75,13934.5,13939.25,1645572180,143,2022-02-22 17:23:00,2022-02-23,,5.25,5.442390449960021,3.2073799411212054,,,1993312.75,13939.517477876107
2022-02-22 17:24:00,13939.5,13941.75,13939.5,13940.0,1645572240,94,2022-02-22 17:24:00,2022-02-23,,2.25,4.861955822694562,2.7151290427355317,,,1310360.0,13939.525374303621
2022-02-22 17:25:00,13940.5,13945.75,13938.75,13944.0,1645572300,190,2022-02-22 17:25:00,2022-02-23,,7.0,5.250691127659187,2.857832853147253,,,2649360.0,13939.66864678126
2022-02-22 17:26:00,13944.0,13953.25,13943.25,13951.5,1645572360,525,2022-02-22 17:26:00,2022-02-23,,10.0,6.114201831721153,3.7018632434841163,,,7324537.5,13940.630322031275
2022-02-22 17:27:00,13951.5,13956.25,13950.0,13954.75,1645572420,279,2022-02-22 17:27:00,2022-02-23,,6.25,6.138892407771852,3.619706290123368,,,3893375.25,13941.214974769962
2022-02-22 17:28:00,13954.75,13968.5,13953.0,13967.5,1645572480,859,2022-02-22 17:28:00,2022-02-23,,15.5,7.840911969995152,5.27975969191912,,,11998082.5,13944.187047518757
2022-02-22 17:29:00,13967.5,13979.0,13967.0,13969.25,1645572540,1017,2022-02-22 17:29:00,2022-02-23,,12.0,8.597109793632397,4.63798520247928,,13979.0,14206727.25,13947.146070350593
2022-02-22 17:30:00,13969.5,13973.0,13966.75,13969.5,1645572600,413,2022-02-22 17:30:00,2022-02-23,,6.25,8.170362558426506,3.7947151656648654,,,5769403.5,13948.168799158082
2022-02-22 17:31:00,13969.0,13971.25,13962.75,13963.75,1645572660,510,2022-02-22 17:31:00,2022-02-23,,8.5,8.230296638712595,4.0593124082712535,,,7121512.5,13949.002018454441
2022-02-22 17:32:00,13963.25,13965.75,13959.75,13961.75,1645572720,520,2022-02-22 17:32:00,2022-02-23,,6.0,7.824788158946668,3.593982879494662,,,7260110.0,13949.661156408472
2022-02-22 17:33:00,13962.0,13965.25,13957.75,13957.75,1645572780,467,2022-02-22 17:33:00,2022-02-23,,7.5,7.76573576641091,3.7132587195865416,,,6518269.25,13950.020096921322
2022-02-22 17:34:00,13957.5,13961.25,13956.0,13958.75,1645572840,236,2022-02-22 17:34:00,2022-02-23,,5.25,7.308329263427108,3.265393497843534,,,3294265.0,13950.211570631971
2022-02-22 17:35:00,13958.25,13962.5,13957.5,13960.0,1645572900,272,2022-02-22 17:35:00,2022-02-23,,5.0,6.888633033713089,2.989867407326528,,,3797120.0,13950.452909717187
2022-02-22 17:36:00,13960.5,13961.25,13956.25,13960.25,1645572960,298,2022-02-22 17:36:00,2022-02-23,,5.0,6.545245209401618,2.4917096969035226,,,4160154.5,13950.710591350396
2022-02-22 17:37:00,13959.5,13960.0,13954.25,13955.25,1645573020,283,2022-02-22 17:37:00,2022-02-23,,5.75,6.400655171328597,2.811398842921064,,,3949335.75,13950.821213295445
2022-02-22 17:38:00,13955.0,13959.25,13953.25,13958.25,1645573080,349,2022-02-22 17:38:00,2022-02-23,,6.0,6.32780877654158,2.891144507844507,13953.25,,4871429.25,13951.037953519479
2022-02-22 17:39:00,13958.25,13960.5,13955.0,13956.75,1645573140,228,2022-02-22 17:39:00,2022-02-23,,5.5,6.177298089897656,2.6382091427818692,,,3182139.0,13951.14479081214
2022-02-22 17:40:00,13956.75,13960.25,13956.25,13958.75,1645573200,120,2022-02-22 17:40:00,2022-02-23,,4.0,5.781425709916264,2.5221711168215295,,,1675050.0,13951.218927701057
2022-02-22 17:41:00,13958.25,13968.0,13956.5,13963.25,1645573260,586,2022-02-22 17:41:00,2022-02-23,,11.5,6.821166489931489,2.9726854592176153,,,8182464.5,13951.765625
2022-02-22 17:42:00,13963.75,13974.5,13962.5,13974.0,1645573320,417,2022-02-22 17:42:00,2022-02-23,,12.0,7.762772582671218,4.295833557541686,,,5827158.0,13952.462067152408
2022-02-22 17:43:00,13973.25,13974.5,13968.75,13970.0,1645573380,272,2022-02-22 17:43:00,2022-02-23,,5.75,7.396813931276451,4.1056820016250155,,,3799840.0,13952.813213102687
2022-02-22 17:44:00,13969.5,13977.0,13968.5,13977.0,1645573440,356,2022-02-22 17:44:00,2022-02-23,,8.5,7.597393216498915,4.722830728602285,,,4975812.0,13953.430851445377
2022-02-22 17:45:00,13977.25,13986.0,13976.5,13978.5,1645573500,941,2022-02-22 17:45:00,2022-02-23,,9.5,7.943321722590022,4.091406959765506,,,13153768.5,13955.01599247413
2022-02-22 17:46:00,13977.75,13982.0,13975.5,13976.75,1645573560,291,2022-02-22 17:46:00,2022-02-23,,6.5,7.680899591210018,3.529332967080869,,,4067234.25,13955.432824754498
2022-02-22 17:47:00,13976.25,13978.5,13971.5,13974.5,1645573620,337,2022-02-22 17:47:00,2022-02-23,,7.0,7.557099665535469,3.2058178821570746,,,4709406.5,13955.847114764669
2022-02-22 17:48:00,13974.5,13977.75,13973.25,13977.0,1645573680,163,2022-02-22 17:48:00,2022-02-23,,4.5,7.001263362710839,3.077487358128516,,,2278251.0,13956.067105850827
2022-02-22 17:49:00,13977.25,13982.75,13976.25,13981.5,1645573740,391,2022-02-22 17:49:00,2022-02-23,,6.5,6.910124569490686,3.290671474832422,,,5466766.5,13956.686146040836
2022-02-22 17:50:00,13981.25,13989.5,13981.25,13988.5,1645573800,504,2022-02-22 17:50:00,2022-02-23,,8.25,7.153738284128743,4.010549388499254,,13989.5,7050204.0,13957.65392624336
2022-02-22 17:51:00,13988.5,13989.25,13981.5,13983.0,1645573860,318,2022-02-22 17:51:00,2022-02-23,,7.75,7.262149505196245,4.281358590590299,,,4446594.0,13958.131247779225
2022-02-22 17:52:00,13982.5,13984.0,13981.5,13983.0,1645573920,172,2022-02-22 17:52:00,2022-02-23,,2.5,6.3963041406151095,3.5938388468466087,,,2405076.0,13958.382005510612
2022-02-22 17:53:00,13983.0,13984.0,13979.75,13983.75,1645573980,340,2022-02-22 17:53:00,2022-02-23,,4.25,6.006067024139635,3.0767772383290435,,,4754475.0,13958.87775893781
2022-02-22 17:54:00,13984.0,13984.0,13980.75,13981.25,1645574040,171,2022-02-22 17:54:00,2022-02-23,,3.25,5.504963928841519,3.01736319499649,,,2390793.75,13959.095509135408
2022-02-22 17:55:00,13981.25,13983.25,13981.25,13982.5,1645574100,110,2022-02-22 17:55:00,2022-02-23,,2.0,4.867697759961243,2.6960244322698554,,,1538075.0,13959.241133548278
2022-02-22 17:56:00,13982.25,13984.25,13981.0,13982.75,1645574160,201,2022-02-22 17:56:00,2022-02-23,,3.25,4.573570894513744,2.2967472627662455,,,2810532.75,13959.505411073826
2022-02-22 17:57:00,13983.25,13983.5,13973.0,13974.0,1645574220,529,2022-02-22 17:57:00,2022-02-23,,10.5,5.651103459147609,3.5609750331723826,,,7392246.0,13959.921926774947
2022-02-22 17:58:00,13973.25,13976.5,13969.75,13971.75,1645574280,436,2022-02-22 17:58:00,2022-02-23,,6.75,5.85090283021168,3.186252299868313,,,6091683.0,13960.195582382596
2022-02-22 17:59:00,13972.0,13972.75,13968.5,13972.25,1645574340,203,2022-02-22 17:59:00,2022-02-23,,4.25,5.5598295883550115,2.6523882453468017,13968.5,,2836366.75,13960.324049769004
2022-02-22 18:00:00,13973.0,13978.75,13971.25,13972.75,1645574400,709,2022-02-22 18:00:00,2022-02-23,,7.5,5.912587845017737,2.2155903825564742,,,9906679.75,13960.769967606419
2022-02-22 18:01:00,13972.25,13977.5,13972.25,13976.75,1645574460,214,2022-02-22 18:01:00,2022-02-23,,5.25,5.792117327741785,2.6309375857280246,,,2991024.5,13960.941202243253
2022-02-22 18:02:00,13977.25,13979.5,13973.25,13974.25,1645574520,228,2022-02-22 18:02:00,2022-02-23,,6.25,5.875368722697824,2.6980398428683836,,,3186129.0,13961.091427793455
2022-02-22 18:03:00,13973.5,13975.0,13972.0,13972.25,1645574580,206,2022-02-22 18:03:00,2022-02-23,,3.0,5.352574409480038,2.4347598714377683,,,2878283.5,13961.204079882382
2022-02-22 18:04:00,13972.25,13978.75,13971.75,13978.0,1645574640,147,2022-02-22 18:04:00,2022-02-23,,7.0,5.652106335029122,3.0375308039036284,,,2054766.0,13961.3242141884
2022-02-22 18:05:00,13977.5,13978.25,13974.25,13976.25,1645574700,109,2022-02-22 18:05:00,2022-02-23,,4.0,5.351723365023827,2.7125252031938776,,,1523411.25,13961.402957262475
2022-02-22 18:06:00,13976.5,13977.25,13972.75,13976.25,1645574760,128,2022-02-22 18:06:00,2022-02-23,,4.5,5.196864571383131,2.264793348067718,,,1788960.0,13961.494372023666
2022-02-22 18:07:00,13976.25,13976.75,13969.75,13971.75,1645574820,308,2022-02-22 18:07:00,2022-02-23,,7.0,5.524707376586198,2.671194557509951,,,4303299.0,13961.644096317012
2022-02-22 18:08:00,13971.75,13976.75,13971.5,13972.0,1645574880,205,2022-02-22 18:08:00,2022-02-23,,5.25,5.474760580843253,2.2309773652354146,,,2864260.0,13961.743756454793
2022-02-22 18:09:00,13972.25,13972.75,13966.0,13967.25,1645574940,386,2022-02-22 18:09:00,2022-02-23,,6.75,5.706622293417207,2.7344360261017027,,,5391358.5,13961.841755809664
2022-02-22 18:10:00,13966.75,13968.0,13962.25,13963.75,1645575000,394,2022-02-22 18:10:00,2022-02-23,,5.75,5.714509149159533,2.7827203849923023,,,5501717.5,13961.875803822117
2022-02-22 18:11:00,13963.25,13964.0,13960.75,13961.0,1645575060,268,2022-02-22 18:11:00,2022-02-23,,3.25,5.266416576585073,2.68586213317552,13960.75,,3741548.0,13961.865302013422
2022-02-22 18:12:00,13961.25,13965.0,13961.0,13964.75,1645575120,281,2022-02-22 18:12:00,2022-02-23,,4.0,5.036159017205969,2.83388719987088,,,3924094.75,13961.901120144934
2022-02-22 18:13:00,13964.75,13967.0,13963.25,13965.5,1645575180,168,2022-02-22 18:13:00,2022-02-23,,3.75,4.80231192316852,2.4549986180761745,,,2346204.0,13961.927639370148
2022-02-22 18:14:00,13966.0,13966.25,13962.75,13965.25,1645575240,147,2022-02-22 18:14:00,2022-02-23,,3.5,4.56552793713788,2.1449988693350517,,,2052891.75,13961.948923559661
2022-02-22 18:15:00,13965.25,13970.0,13962.75,13966.5,1645575300,348,2022-02-22 18:15:00,2022-02-23,,7.25,5.053613766749175,1.9822718021832242,,,4860342.0,13962.016914226839
2022-02-22 18:16:00,13966.75,13972.0,13966.75,13969.5,1645575360,215,2022-02-22 18:16:00,2022-02-23,,5.25,5.089320354612961,2.12185874724082,,,3003442.5,13962.085350291378
