date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,amplitude_hl,amplitude_oc,local_min,local_max,price_times_volume,vwap
2022-02-13 18:00:00,14247.75,14261.5,14246.5,14259.25,1644796800,1787,2022-02-13 18:00:00,2022-02-14,,21.993764087152517,11.811551465063861,,,25481279.75,14222.75152872677
2022-02-13 18:05:00,14259.25,14273.25,14238.0,14263.75,1644797100,3528,2022-02-13 18:05:00,2022-02-14,,24.40398879857933,10.482178471415885,,,50322510.0,14226.267306336744
2022-02-13 18:10:00,14263.25,14274.75,14256.75,14266.75,1644797400,2306,2022-02-13 18:10:00,2022-02-14,,23.239627198837635,9.212691476612997,,,32899125.5,14228.415972334109
2022-02-13 18:15:00,14267.25,14278.75,14262.75,14275.0,1644797700,1903,2022-02-13 18:15:00,2022-02-14,,21.92333134450352,8.94674757177427,,14278.75,27165325.0,14230.370755237045
2022-02-13 18:20:00,14273.75,14274.5,14259.0,14264.25,1644798000,2091,2022-02-13 18:20:00,2022-02-14,,20.75545291823015,9.047338922360767,,,29826546.75,14231.864010033516
2022-02-13 18:25:00,14263.75,14265.25,14257.0,14260.75,1644798300,1158,2022-02-13 18:25:00,2022-02-14,,18.48173420582467,7.94782275465881,,,16513948.5,14232.55229531472
2022-02-13 18:30:00,14260.25,14260.25,14217.25,14220.25,1644798600,4688,2022-02-13 18:30:00,2022-02-14,,22.93960071385655,13.775491344720844,14217.25,,66664532.0,14231.46998329799
2022-02-13 18:35:00,14220.0,14239.75,14217.75,14239.75,1644798900,2699,2022-02-13 18:35:00,2022-02-14,,22.768764220428086,14.861765645680691,,,38433085.25,14231.869150323295
2022-02-13 18:40:00,14240.0,14259.75,14239.5,14254.75,1644799200,3259,2022-02-13 18:40:00,2022-02-14,,22.310807089441163,14.841444619193293,,,46456230.25,14233.12779981433
2022-02-13 18:45:00,14254.75,14262.75,14247.0,14254.0,1644799500,1775,2022-02-13 18:45:00,2022-02-14,,21.117933073179135,12.279363779339967,,,25300850.0,14233.734947558178
