date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,ema_120_trend,ema_120_trend_change,amplitude_hl,amplitude_hl_ema10,amplitude_oc_ema10,diff,diff_sma,diff_sma_trend,local_min,local_max,vwap
2022-01-17 08:00:00,15608.25,15614.25,15547.75,15576.5,1642428000,49272,2022-01-17 08:00:00,2022-01-17,15677.729345913658,-133.1937178568536,2.7795106037561084,66.5,40.64367271030714,18.80901170152208,-31.75,25.1,-3.625,,,
2022-01-17 09:00:00,15576.75,15596.5,15557.5,15573.75,1642431600,38234,2022-01-17 09:00:00,2022-01-17,15676.010679039053,-130.71907475142953,2.4746431054240645,39.0,40.34482312661493,15.934645937608975,-3.0,21.45,-3.650000000000002,,,
2022-01-17 10:00:00,15574.0,15594.0,15571.25,15575.75,1642435200,16317,2022-01-17 10:00:00,2022-01-17,15674.353477732622,-128.14982698992495,2.5692477615045846,22.75,37.14576437632131,13.355619403498252,1.75,20.6625,-0.7874999999999979,,,
2022-01-17 11:00:00,15576.25,15577.75,15543.25,15555.0,1642438800,10391,2022-01-17 11:00:00,2022-01-17,15672.38069297671,-127.28829626886781,0.8615307210571359,34.5,36.664716307899255,14.790961330134934,-21.25,16.95,-3.712500000000002,,,
2022-01-17 17:00:00,15558.75,15589.0,15548.0,15588.25,1642460400,12174,2022-01-17 17:00:00,2022-01-18,15670.990103010154,-123.72444080817068,3.563855460697127,41.0,37.45294970646302,17.465331997383128,29.5,17.0625,0.11250000000000071,,,
2022-01-17 18:00:00,15587.75,15602.5,15576.0,15601.0,1642464000,11252,2022-01-17 18:00:00,2022-01-18,15669.833241803375,-119.33314488778704,4.391295920383641,26.5,35.46150430528793,16.698907997858925,13.25,15.975,-1.0875000000000004,,,
2022-01-17 19:00:00,15601.0,15602.75,15571.0,15590.0,1642467600,12622,2022-01-17 19:00:00,2022-01-18,15668.513684087617,-116.06758802377341,3.2655568640136323,31.75,34.78668534069013,15.66274290733912,-11.0,15.45,-0.5250000000000004,,,
2022-01-17 20:00:00,15589.75,15591.25,15561.0,15584.0,1642471200,10854,2022-01-17 20:00:00,2022-01-18,15667.116763689473,-113.43152207702941,2.6360659467439973,30.25,33.96183346056465,13.860426015095642,-5.75,14.45,-1.0,,,
2022-01-17 21:00:00,15583.75,15585.5,15452.25,15465.75,1642474800,33252,2022-01-17 21:00:00,2022-01-18,15663.788387430142,-120.20007130527846,-6.768549228249043,133.25,52.01422737682562,32.79489401235098,-118.0,19.875,5.425000000000001,,,
2022-01-17 22:00:00,15466.25,15476.0,15407.0,15451.25,1642478400,35143,2022-01-17 22:00:00,2022-01-18,15660.27535623295,-127.30609409949224,-7.106022794213786,69.0,55.10254967194824,29.559458737378073,-15.0,19.7375,-0.1374999999999993,,,
2022-01-17 23:00:00,15451.5,15459.75,15413.0,15428.0,1642482000,18678,2022-01-17 23:00:00,2022-01-18,15656.436094146457,-135.39649410324938,-8.09040000375714,46.75,53.58390427704856,28.457738966945694,-23.5,20.2,0.4624999999999986,,,
2022-01-18 00:00:00,15427.5,15457.75,15422.0,15454.5,1642485600,15983,2022-01-18 00:00:00,2022-01-18,15653.098307466349,-140.45263917229738,-5.056145069048,35.75,50.3413762266761,28.192695518410112,27.0,21.2625,1.0625,,,
2022-01-18 01:00:00,15454.75,15459.0,15424.75,15446.0,1642489200,19789,2022-01-18 01:00:00,2022-01-18,15649.675194946245,-145.51044363421317,-5.057804461915794,34.25,47.415671458189536,24.65765996960827,-8.75,20.3,-0.9624999999999986,,,
2022-01-18 02:00:00,15445.75,15448.25,15313.0,15357.5,1642492800,65722,2022-01-18 02:00:00,2022-01-18,15644.845852881017,-156.85727637395746,-11.346832739744286,135.25,63.385549374882345,36.21990361149768,-88.25,24.0125,3.7124999999999986,,,
2022-01-18 03:00:00,15357.5,15364.25,15270.0,15309.5,1642496400,53156,2022-01-18 03:00:00,2022-01-18,15639.302946221827,-170.69292996178706,-13.835653587829597,94.25,68.99726767035828,38.3617393184981,-48.0,25.6875,1.6750000000000007,,,
2022-01-18 04:00:00,15309.5,15346.0,15301.5,15320.5,1642500000,31827,2022-01-18 04:00:00,2022-01-18,15634.033476036342,-182.12017364775147,-11.427243685964413,44.5,64.54321900302041,33.38687762422572,11.0,24.725,-0.9624999999999986,,,
2022-01-18 05:00:00,15321.0,15333.5,15291.75,15321.0,1642503600,26434,2022-01-18 05:00:00,2022-01-18,15628.85936899442,-192.1793092754849,-10.05913562773344,41.75,60.39899736610761,27.31653623800286,0.0,24.3125,-0.4125000000000014,,,
2022-01-18 06:00:00,15321.75,15378.0,15321.25,15369.25,1642507200,30443,2022-01-18 06:00:00,2022-01-18,15624.568305044098,-197.23042893697402,-5.0511196614891105,56.75,59.73554329954259,30.98625692200234,47.5,25.825,1.5124999999999993,,,
2022-01-18 07:00:00,15369.5,15384.75,15322.0,15373.25,1642510800,47726,2022-01-18 07:00:00,2022-01-18,15620.414283473121,-201.2251372998658,-3.994708362891771,62.75,60.283626335989396,26.034210208911006,3.75,25.8,-0.02499999999999858,,,
2022-01-18 08:00:00,15373.5,15381.75,15272.5,15332.25,1642514400,202752,2022-01-18 08:00:00,2022-01-18,15615.651237465301,-207.7992253131006,-6.574088013234814,109.25,69.1866033658095,28.80071744365446,-41.25,27.4625,1.6624999999999979,,,
2022-01-18 09:00:00,15332.25,15435.0,15300.5,15314.75,1642518000,245848,2022-01-18 09:00:00,2022-01-18,15610.677663292321,-214.84950035143825,-7.050275038337645,134.5,81.06176639020778,26.746041544808193,-17.5,26.75,-0.7124999999999986,,,
2022-01-18 10:00:00,15315.5,15363.75,15254.5,15344.0,1642521600,158927,2022-01-18 10:00:00,2022-01-18,15606.26976803129,-218.64312176582644,-3.793621414388184,109.25,86.18689977380636,27.064943082115793,28.5,28.025,1.2749999999999986,,,
2022-01-18 11:00:00,15344.25,15355.75,15244.5,15254.0,1642525200,139420,2022-01-18 11:00:00,2022-01-18,15600.447127237385,-228.86744220355112,-10.224320437724685,111.25,90.74382708765975,38.55313524900383,-90.25,32.45,4.425000000000004,,,
2022-01-18 12:00:00,15254.0,15276.25,15223.5,15265.25,1642528800,136821,2022-01-18 12:00:00,2022-01-18,15594.906678853296,-236.93058113553076,-8.063138931979637,52.75,83.83585852626707,33.58892884009404,11.25,31.95,-0.5000000000000036,,,
2022-01-18 13:00:00,15265.0,15329.25,15241.5,15307.5,1642532400,125454,2022-01-18 13:00:00,2022-01-18,15590.156155235887,-240.58862706355927,-3.658045928028514,87.75,84.54752061240033,35.20912359644058,42.5,32.6,0.6500000000000021,,,
2022-01-18 14:00:00,15307.75,15317.5,15170.75,15214.0,1642536000,195775,2022-01-18 14:00:00,2022-01-18,15583.93869812455,-250.9366327484385,-10.34800568487924,146.75,95.85706231923663,45.852919306178656,-93.75,36.625,4.024999999999999,,,
2022-01-18 15:00:00,15213.25,15242.25,15193.25,15239.75,1642539600,22805,2022-01-18 15:00:00,2022-01-18,15578.249628734062,-257.9416724272884,-7.005039678849869,49.0,87.33759644301179,42.334206705055266,26.5,37.4,0.7749999999999986,,,
2022-01-18 17:00:00,15240.0,15248.5,15192.5,15193.75,1642546800,15045,2022-01-18 17:00:00,2022-01-19,15571.894262969863,-267.5578796706944,-9.616207243405995,56.0,81.63985163519146,43.04616912231794,-46.25,39.425,2.0249999999999986,,,
2022-01-18 18:00:00,15194.25,15212.25,15157.5,15172.75,1642550400,21031,2022-01-18 18:00:00,2022-01-19,15565.296837135651,-277.5569962678909,-9.999116597196519,54.75,76.75078770152028,39.12868382735104,-21.5,34.6,-4.824999999999996,,,
2022-01-18 19:00:00,15173.0,15227.0,15162.25,15168.75,1642554000,30030,2022-01-18 19:00:00,2022-01-19,15558.742343959855,-286.55182408324805,-8.994827815357155,64.75,74.56882630124386,32.78710494965085,-4.25,34.0625,-0.5375000000000014,,,
2022-01-18 20:00:00,15169.5,15208.25,15088.0,15113.5,1642557600,39195,2022-01-18 20:00:00,2022-01-19,15551.382966373742,-298.6583154664875,-12.106491383239472,120.25,82.87449424647225,37.00763132244161,-56.0,35.6875,1.625,,,
2022-01-18 21:00:00,15114.25,15124.5,15081.5,15104.5,1642561200,28509,2022-01-18 21:00:00,2022-01-19,15543.996471061779,-309.92536791411084,-11.267052447623314,43.0,75.62458620165911,32.051698354724955,-9.75,34.825,-0.8624999999999972,,,
2022-01-18 22:00:00,15104.25,15118.5,15062.0,15065.25,1642564800,20917,2022-01-18 22:00:00,2022-01-19,15536.08330625084,-322.79800298104925,-12.872635066938415,56.5,72.14738871044837,33.315025926593144,-39.0,36.3375,1.5124999999999957,,,
2022-01-18 23:00:00,15065.0,15081.5,15050.75,15078.0,1642568400,24215,2022-01-18 23:00:00,2022-01-19,15528.511681354134,-333.015097250896,-10.217094269846768,30.75,64.62059076309411,29.621384849030754,13.0,32.575,-3.7624999999999957,15050.75,,
2022-01-19 00:00:00,15077.75,15115.25,15069.0,15092.0,1642572000,21995,2022-01-19 00:00:00,2022-01-19,15521.296612240842,-340.71761845009166,-7.702521199195644,46.25,61.28048335162246,26.826587603752436,14.25,30.8875,-1.6875000000000036,,,
2022-01-19 01:00:00,15092.0,15094.0,15055.5,15085.0,1642575600,26362,2022-01-19 01:00:00,2022-01-19,15514.085097988927,-347.78701681319853,-7.06939836310687,38.5,57.1385772876911,23.221753493979264,-7.0,30.6875,-0.1999999999999993,,,
2022-01-19 02:00:00,15085.5,15197.75,15061.75,15192.75,1642579200,56494,2022-01-19 02:00:00,2022-01-19,15508.773774055226,-345.2459573925607,2.5410594206378505,136.0,71.47701778083817,38.499616495073944,107.25,36.05,5.362499999999997,,,
2022-01-19 03:00:00,15192.75,15267.0,15172.25,15261.0,1642582800,42022,2022-01-19 03:00:00,2022-01-19,15504.678339773322,-337.12054798302154,8.125409409539145,94.75,75.70846909341304,43.90877713233323,68.25,37.0875,1.0375000000000014,,,
2022-01-19 04:00:00,15261.25,15268.75,15232.5,15266.25,1642586400,24692,2022-01-19 04:00:00,2022-01-19,15500.737375479548,-328.90989418274364,8.210653800277896,36.25,68.53420198551976,36.83445401736355,5.0,37.15,0.0625,,,
2022-01-19 05:00:00,15265.5,15276.5,15222.25,15270.0,1642590000,31176,2022-01-19 05:00:00,2022-01-19,15496.923534562531,-320.75098541312667,8.158908769616971,54.25,65.9370743517889,30.955462377842903,4.5,35.3125,-1.8374999999999986,,,
2022-01-19 06:00:00,15270.25,15277.0,15232.0,15264.0,1642593600,27754,2022-01-19 06:00:00,2022-01-19,15493.073558784637,-313.41679128284756,7.334194130279116,45.0,62.13033356055455,26.463560127326012,-6.25,34.75,-0.5625,,,
2022-01-19 07:00:00,15263.75,15322.5,15259.5,15313.5,1642597200,53341,2022-01-19 07:00:00,2022-01-19,15490.105400788198,-302.4718800432756,10.94491123957198,63.0,62.28845473136281,30.69745828599401,49.75,35.8125,1.0625,,,
2022-01-19 08:00:00,15313.25,15368.0,15251.5,15361.25,1642600800,220708,2022-01-19 08:00:00,2022-01-19,15487.975559452856,-288.4121743960421,14.0597056472335,116.5,72.14509932566048,33.84337496126783,48.0,33.7,-2.112499999999997,,,
2022-01-19 09:00:00,15361.25,15372.25,15158.0,15201.75,1642604400,318848,2022-01-19 09:00:00,2022-01-19,15483.244558470164,-287.8587651219718,0.5534092740702476,214.25,97.98235399372221,56.69003405921913,-159.5,41.1125,7.412499999999994,,15372.25,
2022-01-19 10:00:00,15201.25,15227.0,15104.75,15194.5,1642608000,247080,2022-01-19 10:00:00,2022-01-19,15478.471921140079,-287.5478176034204,0.31094751855141567,122.25,102.3946532675909,47.610027866633835,-6.75,39.325,-1.7874999999999943,,,
2022-01-19 11:00:00,15194.75,15317.5,15192.75,15311.25,1642611600,151581,2022-01-19 11:00:00,2022-01-19,15475.70792244355,-277.7006259906308,9.84719161278963,124.75,106.45926176439255,60.13547734542769,116.5,40.4625,1.1374999999999957,,,
2022-01-19 12:00:00,15311.25,15316.25,15229.0,15252.25,1642615200,138774,2022-01-19 12:00:00,2022-01-19,15472.014403064317,-273.06572815652567,4.634897834105118,87.25,102.96666871632118,59.92902691898629,-59.0,42.0875,1.625,,,
2022-01-19 13:00:00,15252.0,15264.5,15144.0,15185.25,1642618800,150406,2022-01-19 13:00:00,2022-01-19,15467.27449557565,-273.7824295500556,-0.7167013935299451,120.5,106.15454713153551,61.169203842806965,-66.75,43.1125,1.0249999999999986,,,
2022-01-19 14:00:00,15185.0,15215.75,15024.75,15037.5,1642622400,182594,2022-01-19 14:00:00,2022-01-19,15460.170784904978,-285.6934979784494,-11.911068428393776,191.0,121.58099310761996,76.86571223502388,-147.5,49.4125,6.300000000000004,,,
2022-01-19 15:00:00,15037.75,15051.25,15011.0,15035.0,1642626000,29755,2022-01-19 15:00:00,2022-01-19,15453.143168625556,-296.289471630218,-10.595973651768588,40.25,106.79353981532542,63.390128192292266,-2.75,49.3375,-0.07500000000000284,,,
2022-01-19 17:00:00,15042.0,15055.75,14993.25,15005.5,1642633200,19838,2022-01-19 17:00:00,2022-01-20,15445.744107987117,-307.80584253876987,-11.516370908551892,62.5,98.74016893981171,58.50101397551185,-36.5,48.3625,-0.9750000000000014,14993.25,,
2022-01-19 18:00:00,15005.25,15070.25,15004.0,15052.75,1642636800,24665,2022-01-19 18:00:00,2022-01-20,15439.248337607165,-314.1012421442415,-6.29539960547163,66.25,92.83286549620958,56.50082961632788,47.5,50.25,1.8875000000000028,,,
2022-01-19 19:00:00,15052.75,15073.0,15011.25,15055.0,1642640400,31897,2022-01-19 19:00:00,2022-01-20,15432.897125415311,-319.2049128059271,-5.103670661685612,61.75,87.18143540598966,46.63704241335917,2.25,48.4125,-1.8374999999999986,,,
2022-01-19 20:00:00,15055.25,15083.25,15054.25,15063.5,1642644000,19815,2022-01-19 20:00:00,2022-01-20,15426.79138780514,-322.7318308058642,-3.5269179999370976,29.0,76.60299260490063,39.657580156384775,8.25,48.175,-0.23750000000000426,,,
2022-01-19 21:00:00,15063.5,15128.75,15058.75,15118.0,1642647600,19920,2022-01-19 21:00:00,2022-01-20,15421.687397924064,-321.20827617532024,1.5235546305439698,70.0,75.4024484949187,42.356201946133,54.5,50.1875,2.012500000000003,,,
2022-01-19 22:00:00,15119.0,15132.5,15108.5,15113.5,1642651200,13447,2022-01-19 22:00:00,2022-01-20,15416.593391346807,-319.75908538903917,1.449190786281065,24.0,66.05654876856984,35.65507431956336,-5.5,50.1125,-0.07500000000000284,,,
2022-01-19 23:00:00,15113.5,15129.0,15090.25,15105.75,1642654800,15752,2022-01-19 23:00:00,2022-01-20,15411.455484051818,-318.63479728206147,1.1242881069777013,38.75,61.091721719738956,30.581424443279115,-7.75,45.1375,-4.974999999999994,,,
2022-01-20 00:00:00,15105.0,15158.5,15100.25,15154.0,1642658400,15225,2022-01-20 00:00:00,2022-01-20,15407.200021505507,-313.40001521993713,5.234782062124339,58.25,60.57504504342278,33.93025636268291,49.0,44.175,-0.9625000000000057,,,
2022-01-20 01:00:00,15153.75,15164.0,15121.75,15127.0,1642662000,19021,2022-01-20 01:00:00,2022-01-20,15402.568616191365,-310.3735032976514,3.0265119222857493,42.25,57.24321867189137,32.62475520583147,-26.75,45.2625,1.0875000000000057,,,
2022-01-20 02:00:00,15127.5,15152.5,15045.0,15107.75,1642665600,47155,2022-01-20 02:00:00,2022-01-20,15397.695581212996,-308.739269530879,1.634233766772354,107.5,66.38081527700203,30.28389062295302,-19.75,46.025,0.7624999999999957,,,
2022-01-20 03:00:00,15107.5,15143.75,15070.5,15131.25,1642669200,34665,2022-01-20 03:00:00,2022-01-20,15393.291522019394,-305.0034497299602,3.7358198009188186,73.25,67.62975795391075,29.095910509688835,23.75,46.9,0.875,,,
2022-01-20 04:00:00,15131.0,15148.75,15112.0,15139.0,1642672800,19345,2022-01-20 04:00:00,2022-01-20,15389.088356366181,-300.6102422608579,4.393207469102322,36.75,62.015256507745164,25.260290417018137,8.0,44.8125,-2.0874999999999986,,,
2022-01-20 05:00:00,15139.0,15181.0,15138.5,15165.0,1642676400,30993,2022-01-20 05:00:00,2022-01-20,15385.384416591532,-294.1921762073119,6.418066053545999,42.5,58.467028051791495,25.394783068469383,26.0,43.7125,-1.1000000000000014,,,
2022-01-20 06:00:00,15165.25,15175.0,15116.25,15145.75,1642680000,34330,2022-01-20 06:00:00,2022-01-20,15381.42351714374,-289.5106834822261,4.681492725085775,58.75,58.51847749692031,24.32300432874768,-19.5,36.7125,-7.0,,,
2022-01-20 07:00:00,15145.5,15206.25,15132.75,15187.75,1642683600,50436,2022-01-20 07:00:00,2022-01-20,15378.222301984339,-281.58761296239516,7.923070519830958,73.5,61.24239067929844,27.582458087157192,42.25,38.4875,1.7749999999999986,,,
2022-01-20 08:00:00,15187.75,15285.5,15160.5,15276.75,1642687200,178477,2022-01-20 08:00:00,2022-01-20,15376.545073852367,-267.0442098335929,14.543403128802254,125.0,72.83468328306236,38.74928388949225,89.0,37.1125,-1.375,,,
2022-01-20 09:00:00,15276.5,15328.75,15218.0,15310.0,1642690800,190659,2022-01-20 09:00:00,2022-01-20,15375.445155276295,-250.91628546900907,16.127924364583833,110.75,79.72837723159648,37.794868636857295,33.5,35.8375,-1.2749999999999986,,,
2022-01-20 10:00:00,15310.25,15340.5,15240.75,15283.0,1642694400,130387,2022-01-20 10:00:00,2022-01-20,15373.917136180818,-238.11635352595383,12.799931943055242,99.75,83.36867228039712,35.877619793792334,-27.25,33.8625,-1.9750000000000014,,15340.5,
2022-01-20 11:00:00,15283.5,15300.75,15233.5,15246.0,1642698000,91320,2022-01-20 11:00:00,2022-01-20,15371.802803351384,-229.13126951198822,8.985084013965604,67.25,80.43800459305218,36.17259801310282,-37.5,28.3625,-5.4999999999999964,,,
2022-01-20 12:00:00,15245.25,15245.25,15172.5,15179.5,1642701600,116902,2022-01-20 12:00:00,2022-01-20,15368.624244618302,-225.93070752049337,3.200561991494851,72.75,79.04018557613361,41.550307465265945,-65.75,31.5125,3.1499999999999986,,,
2022-01-20 13:00:00,15179.25,15233.5,15075.25,15083.75,1642705200,159382,2022-01-20 13:00:00,2022-01-20,15363.915579418,-230.26949727229396,-4.33878975180059,158.25,93.44197001683659,51.35934247158123,-95.5,34.4625,2.9499999999999993,,,
2022-01-20 14:00:00,15083.0,15113.75,14817.0,14836.75,1642708800,253237,2022-01-20 14:00:00,2022-01-20,15355.202098766464,-253.32410539182754,-23.054608119533583,296.75,130.40706637741175,86.79400747674828,-246.25,44.4,9.9375,,,
2022-01-20 15:00:00,14836.25,14854.75,14646.75,14725.5,1642712400,82199,2022-01-20 15:00:00,2022-01-20,15344.793799613299,-282.60168092954524,-29.277575537717695,208.0,144.5148724906096,91.14964248097586,-110.75,49.825,5.425000000000004,,,
2022-01-20 17:00:00,14737.0,14754.25,14684.25,14744.75,1642719600,34376,2022-01-20 17:00:00,2022-01-21,15334.875720280848,-307.20360407764946,-24.60192314810422,70.0,130.96671385595332,75.98607112079843,7.75,49.8,-0.025000000000005684,,,
2022-01-20 18:00:00,14744.75,14758.25,14696.5,14697.25,1642723200,30437,2022-01-20 18:00:00,2022-01-21,15324.336452177033,-332.7942319256001,-25.590627847950657,61.75,118.38185679123453,70.80678546247144,-47.5,49.45,-0.3499999999999943,,,
2022-01-20 19:00:00,14696.5,14733.75,14636.0,14721.75,1642726800,57932,2022-01-20 19:00:00,2022-01-21,15314.37634552948,-353.5808010139105,-20.786569088310387,97.75,114.63061010191916,62.52373356020391,25.25,50.4375,0.9874999999999972,,,
2022-01-20 20:00:00,14721.25,14744.0,14615.0,14649.75,1642730400,47199,2022-01-20 20:00:00,2022-01-21,15303.39078609924,-377.5855998207369,-24.004798806826386,129.0,117.24322644702477,64.1557820038032,-71.5,53.625,3.1875,,,
2022-01-20 21:00:00,14649.5,14656.0,14602.75,14618.5,1642734000,38223,2022-01-20 21:00:00,2022-01-21,15292.070277238096,-401.26437401412556,-23.678774193388676,53.25,105.60809436574753,58.127458003111705,-31.0,52.725,-0.8999999999999986,14602.75,,
2022-01-20 22:00:00,14618.0,14676.5,14617.5,14644.25,1642737600,32124,2022-01-20 22:00:00,2022-01-21,15281.362504060606,-420.13222441784404,-18.867850403718478,59.0,97.13389539015708,52.331556548000485,26.25,52.7,-0.02499999999999858,,,
2022-01-20 23:00:00,14644.5,14716.0,14638.5,14699.5,1642741200,29374,2022-01-20 23:00:00,2022-01-21,15271.744942010017,-432.30124182521786,-12.169017407373815,77.5,93.56409622831033,52.81672808472767,55.0,54.4625,1.7624999999999957,,,
2022-01-21 00:00:00,14699.75,14730.75,14671.5,14702.5,1642744800,29560,2022-01-21 00:00:00,2022-01-21,15262.335934704066,-442.5040172555257,-10.202775430307838,59.25,87.32516964134481,43.71368661477719,2.75,53.4125,-1.0499999999999972,,,
2022-01-21 01:00:00,14702.5,14780.75,14681.5,14764.5,1642748400,37976,2022-01-21 01:00:00,2022-01-21,15254.107241568461,-446.27227520056056,-3.7682579450348612,99.25,89.49332061564576,47.03847086663588,62.0,56.1125,2.6999999999999957,,,
2022-01-21 02:00:00,14763.75,14791.5,14705.0,14761.25,1642752000,68439,2022-01-21 02:00:00,2022-01-21,15245.960840881378,-449.347360455026,-3.075085254465421,86.5,88.94908050371016,38.94056707270209,-2.5,54.9375,-1.1749999999999972,,,
2022-01-21 03:00:00,14761.25,14793.25,14729.25,14782.0,1642755600,38573,2022-01-21 03:00:00,2022-01-21,15238.292066651935,-449.90293695077867,-0.555576495752689,64.0,84.41288404849013,35.63319124130171,20.75,55.0,0.0625,,,
2022-01-21 04:00:00,14781.5,14816.5,14765.5,14799.0,1642759200,25945,2022-01-21 04:00:00,2022-01-21,15231.031040756861,-448.4731852552653,1.429751695513346,51.0,78.33781422149193,32.336247379246856,17.5,53.7625,-1.2374999999999972,,,
2022-01-21 05:00:00,14799.0,14799.0,14698.25,14748.25,1642762800,47978,2022-01-21 05:00:00,2022-01-21,15223.051188843525,-450.57942554232613,-2.106240287060814,100.75,82.41275709031157,35.68420240120197,-50.75,51.85,-1.9125000000000014,,,
2022-01-21 06:00:00,14747.75,14750.25,14679.75,14707.5,1642766400,51021,2022-01-21 06:00:00,2022-01-21,15214.529681589913,-455.09544602613306,-4.516020483806926,70.5,80.24680125570947,36.51434741916525,-40.25,52.1875,0.3374999999999986,,,
2022-01-21 07:00:00,14707.75,14741.5,14683.25,14715.75,1642770000,49491,2022-01-21 07:00:00,2022-01-21,15206.285389332228,-457.93064149062064,-2.835195464487583,58.25,76.24738284558047,31.329920615680656,8.0,51.225,-0.9624999999999986,,,
2022-01-21 08:00:00,14715.75,14818.75,14630.75,14649.75,1642773600,287106,2022-01-21 08:00:00,2022-01-21,15197.08645727715,-465.083106753543,-7.152465262922362,188.0,96.56604051002039,37.633571412829625,-66.0,52.65,1.4249999999999972,,,
2022-01-21 09:00:00,14650.25,14817.5,14532.25,14764.25,1642777200,420959,2022-01-21 09:00:00,2022-01-21,15189.932135669264,-461.93102906680065,3.152077686742359,285.25,130.87221496274395,51.518376610496965,114.0,55.0625,2.4125000000000014,,,
2022-01-21 10:00:00,14763.75,14858.5,14652.0,14696.25,1642780800,282879,2022-01-21 10:00:00,2022-01-21,15181.772100368946,-463.8183147709723,-1.8872857041716316,206.5,144.62272133315415,54.42412631767934,-67.5,53.6625,-1.3999999999999986,,14858.5,
2022-01-21 11:00:00,14696.25,14742.75,14604.25,14642.5,1642784400,182359,2022-01-21 11:00:00,2022-01-21,15172.858511933095,-469.1415305439421,-5.3232157729698315,138.5,143.50949927258065,54.30155789628309,-53.75,44.0375,-9.625,,,
2022-01-21 12:00:00,14642.0,14700.5,14578.0,14608.25,1642788000,155856,2022-01-21 12:00:00,2022-01-21,15163.526139835027,-476.03229928722885,-6.890768743286742,122.5,139.6895903139296,50.564911006049805,-33.75,40.1875,-3.8500000000000014,,,
2022-01-21 13:00:00,14607.5,14657.25,14504.5,14511.0,1642791600,148604,2022-01-21 13:00:00,2022-01-21,15152.740583804696,-489.2889620486262,-13.256662761397365,152.75,142.0642102568515,58.916745368586206,-96.5,44.625,4.4375,,,
2022-01-21 14:00:00,14510.5,14575.0,14414.5,14415.75,1642795200,242756,2022-01-21 14:00:00,2022-01-21,15140.558921262469,-508.1305587857337,-18.841596737107466,160.5,145.41617202833305,65.4318825742978,-94.75,46.9875,2.362499999999997,,,
2022-01-21 15:00:00,14415.75,14451.75,14408.25,14412.5,1642798800,29325,2022-01-21 15:00:00,2022-01-21,15128.524889506065,-524.7621052433602,-16.63154645762654,43.5,126.8859589322725,54.126085742607295,-3.25,45.8875,-1.0999999999999943,,,
2022-01-23 17:00:00,14409.75,14562.5,14377.75,14550.75,1642978800,55648,2022-01-23 17:00:00,2022-01-24,15118.974891332411,-528.2391281304843,-3.4770228871241216,184.75,137.40669367185933,69.92134288031505,141.0,49.3625,3.4749999999999943,14377.75,,
2022-01-23 18:00:00,14550.0,14558.0,14513.25,14535.75,1642982400,29824,2022-01-23 18:00:00,2022-01-24,15109.33481048394,-531.8667827187609,-3.6276545882765276,44.75,120.56002209515763,59.79928053843959,-14.25,48.525,-0.8374999999999986,,,
2022-01-23 19:00:00,14535.75,14579.75,14524.5,14562.0,1642986000,32249,2022-01-23 19:00:00,2022-01-24,15100.287954112306,-532.3804764302445,-0.5136937114835973,55.25,108.68547262331079,53.69941134963239,26.25,48.525,0.0,,,
2022-01-23 20:00:00,14562.75,14575.0,14527.5,14530.0,1642989600,20841,2022-01-23 20:00:00,2022-01-24,15090.861706936896,-534.6589748707765,-2.2784984405320756,47.5,97.56084123725428,49.89042746788105,-32.75,47.4125,-1.1124999999999972,,,
2022-01-23 21:00:00,14529.5,14559.75,14528.0,14544.25,1642993200,14587,2022-01-23 21:00:00,2022-01-24,15081.826802690004,-534.8924010963148,-0.23342622553821002,31.75,85.59523373957168,43.50125883735722,14.75,48.0125,0.6000000000000014,,,
2022-01-23 22:00:00,14544.5,14554.75,14529.0,14536.5,1642996800,11456,2022-01-23 22:00:00,2022-01-24,15072.81313652984,-535.0060599309968,-0.11365883468204174,25.75,74.71428215055865,37.04648450329227,-8.0,45.3125,-2.700000000000003,,,
2022-01-23 23:00:00,14537.0,14557.75,14533.25,14548.75,1643000400,12179,2022-01-23 23:00:00,2022-01-24,15064.15093592604,-533.4376500106002,1.5684099203965616,24.5,65.58441266863889,32.44712368451186,11.75,45.775,0.4624999999999986,,,
2022-01-24 00:00:00,14548.5,14558.75,14531.25,14537.25,1643004000,12426,2022-01-24 00:00:00,2022-01-24,15055.441829547097,-532.21798437352,1.2196656370801975,27.5,58.659974001613634,28.593101196418793,-11.25,45.3,-0.4750000000000014,,,
2022-01-24 01:00:00,14537.5,14538.25,14472.25,14512.75,1643007600,33580,2022-01-24 01:00:00,2022-01-24,15046.471716662021,-532.3382829566001,-0.12029858308005714,66.0,59.99452418313843,27.89435552434265,-24.75,45.6625,0.36250000000000426,,,
2022-01-24 02:00:00,14513.0,14574.5,14481.75,14491.5,1643011200,59202,2022-01-24 02:00:00,2022-01-24,15037.298630436202,-533.4151107549683,-1.0768277983681855,92.75,65.95006524074962,26.731745429007624,-21.5,44.2,-1.4624999999999986,,,
2022-01-24 03:00:00,14492.25,14513.0,14426.25,14455.5,1643014800,62458,2022-01-24 03:00:00,2022-01-24,15027.682124148001,-536.5164718264109,-3.101361071442625,86.75,69.73187156061333,28.553246260097147,-36.75,44.025,-0.17500000000000426,,,
2022-01-24 04:00:00,14455.25,14455.5,14292.0,14340.25,1643018400,91736,2022-01-24 04:00:00,2022-01-24,15016.319609699274,-547.68072285624,-11.164251029829074,163.5,86.78062218595636,44.27083784917039,-115.0,49.375,5.350000000000001,,,
