date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,ema_120_trend,ema_120_trend_change,amplitude_hl,amplitude_hl_ema10,amplitude_oc_ema10,diff,diff_sma,diff_sma_trend,local_min,local_max,vwap
2021-01-26,13443.5,13443.5,13443.5,13443.5,1611640800,0,2021-01-26,2021-01-26,,,,0.0,0.225906541937428,0.225906541937428,0.0,1.875,0.0,,,
2021-01-27,13058.75,13058.75,13058.75,13058.75,1611727200,0,2021-01-27,2021-01-27,,,,0.0,0.18483262522153202,0.18483262522153202,0.0,1.875,0.0,,,
2021-01-28,13153.0,13153.0,13153.0,13153.0,1611813600,0,2021-01-28,2021-01-28,,,,0.0,0.15122669336307165,0.15122669336307165,0.0,0.0,-1.875,,,
2021-01-29,12869.5,12869.5,12869.5,12869.5,1611900000,0,2021-01-29,2021-01-29,,,,0.0,0.12373093093342226,0.12373093093342226,0.0,0.0,0.0,12869.5,,
2021-02-01,13198.25,13198.25,13198.25,13198.25,1612159200,0,2021-02-01,2021-02-01,,,,0.0,0.10123439803643638,0.10123439803643638,0.0,0.0,0.0,,,
2021-02-02,13413.0,13413.0,13413.0,13413.0,1612245600,0,2021-02-02,2021-02-02,,,,0.0,0.0828281438479934,0.0828281438479934,0.0,0.0,0.0,,,
2021-02-03,13360.0,13360.0,13360.0,13360.0,1612332000,0,2021-02-03,2021-02-03,,,,0.0,0.06776848133017642,0.06776848133017642,0.0,0.0,0.0,,,
2021-02-04,13505.5,13505.5,13505.5,13505.5,1612418400,0,2021-02-04,2021-02-04,,,,0.0,0.055446939270144345,0.055446939270144345,0.0,0.0,0.0,,,
2021-02-05,13556.0,13556.0,13556.0,13556.0,1612504800,0,2021-02-05,2021-02-05,,,,0.0,0.045365677584663554,0.045365677584663554,0.0,0.0,0.0,,,
2021-02-08,13639.75,13639.75,13639.75,13639.75,1612764000,0,2021-02-08,2021-02-08,,,,0.0,0.03711737256927018,0.03711737256927018,0.0,0.0,0.0,,,
2021-02-09,13636.0,13636.0,13636.0,13636.0,1612850400,0,2021-02-09,2021-02-09,,,,0.0,0.03036875937485742,0.03036875937485742,0.0,0.0,0.0,,,
2021-02-10,13596.75,13596.75,13596.75,13596.75,1612936800,0,2021-02-10,2021-02-10,,,,0.0,0.02484716676124698,0.02484716676124698,0.0,0.0,0.0,,,
2021-02-11,13684.75,13684.75,13684.75,13684.75,1613023200,0,2021-02-11,2021-02-11,,,,0.0,0.02032950007738389,0.02032950007738389,0.0,0.0,0.0,,,
2021-02-12,13765.75,13765.75,13765.75,13765.75,1613109600,0,2021-02-12,2021-02-12,,,,0.0,0.016633227336041365,0.016633227336041365,0.0,0.0,0.0,,13765.75,
2021-02-16,13730.0,13730.0,13730.0,13730.0,1613455200,0,2021-02-16,2021-02-16,,,,0.0,0.013609004184033845,0.013609004184033845,0.0,0.0,0.0,,,
2021-02-17,13652.75,13652.75,13652.75,13652.75,1613541600,0,2021-02-17,2021-02-17,,,,0.0,0.011134639786936781,0.011134639786936781,0.0,0.0,0.0,,,
2021-02-18,13583.75,13583.75,13583.75,13583.75,1613628000,0,2021-02-18,2021-02-18,,,,0.0,0.009110159825675548,0.009110159825675548,0.0,0.0,0.0,,,
2021-02-19,13531.75,13531.75,13531.75,13531.75,1613714400,0,2021-02-19,2021-02-19,,,,0.0,0.007453767130098176,0.007453767130098176,0.0,0.0,0.0,,,
2021-02-22,13200.0,13200.0,13178.75,13178.75,1613973600,1,2021-02-22,2021-02-22,,,,21.25,3.8697349003791714,3.8697349003791714,-21.25,1.0625,1.0625,,,
2021-02-23,13000.0,13155.25,12800.0,13155.25,1614060000,2,2021-02-23,2021-02-23,,,,355.25,67.75705582758296,31.393419463946596,155.25,8.825,7.762499999999999,,,
2021-02-24,13265.75,13265.75,13265.75,13265.75,1614146400,0,2021-02-24,2021-02-24,,,,0.0,55.437591131658785,25.685525015956305,0.0,8.825,0.0,,,
2021-02-25,12799.5,12799.5,12799.5,12799.5,1614232800,0,2021-02-25,2021-02-25,,,,0.0,45.358029107720824,21.0154295585097,0.0,8.825,0.0,,,
2021-02-26,12875.0,12875.0,12875.0,12875.0,1614319200,0,2021-02-26,2021-02-26,,,,0.0,37.111114724498854,17.19444236605339,0.0,8.825,0.0,,,
2021-03-01,13247.75,13247.75,13247.75,13247.75,1614578400,0,2021-03-01,2021-03-01,,,,0.0,30.363639320044516,14.068180117680047,0.0,8.825,0.0,,,
2021-03-02,13016.0,13016.0,13016.0,13016.0,1614664800,0,2021-03-02,2021-03-02,,,,0.0,24.842977625490967,11.510329187192767,0.0,8.825,0.0,,,
2021-03-03,12642.25,12642.25,12642.25,12642.25,1614751200,0,2021-03-03,2021-03-03,,,,0.0,20.32607260267443,9.417542062248627,0.0,8.825,0.0,,,
2021-03-04,12409.5,12409.5,12409.5,12409.5,1614837600,0,2021-03-04,2021-03-04,,,,0.0,16.630423038551804,7.705261687294331,0.0,8.825,0.0,,,
2021-03-05,12629.5,12629.5,12629.5,12629.5,1614924000,0,2021-03-05,2021-03-05,,,,0.0,13.606709758815112,6.30430501687718,0.0,8.825,0.0,,,
2021-03-08,12263.5,12263.5,12263.5,12263.5,1615183200,0,2021-03-08,2021-03-08,,,,0.0,11.132762529939637,5.158067741081329,0.0,8.825,0.0,12263.5,,
2021-03-09,12757.25,12757.25,12757.25,12757.25,1615269600,0,2021-03-09,2021-03-09,,,,0.0,9.10862388813243,4.220237242702905,0.0,8.825,0.0,,,
2021-03-10,12710.25,12710.25,12710.25,12710.25,1615356000,0,2021-03-10,2021-03-10,,,,0.0,7.452510453926533,3.4529213803932857,0.0,8.825,0.0,,,
2021-03-11,13010.25,13010.25,13010.25,13010.25,1615442400,0,2021-03-11,2021-03-11,,,,0.0,6.097508553212618,2.825117493049052,0.0,8.825,0.0,,,
2021-03-12,12892.75,12892.75,12892.75,12892.75,1615528800,0,2021-03-12,2021-03-12,,,,0.0,4.9888706344466875,2.3114597670401333,0.0,8.825,0.0,,,
2021-03-15,13041.25,13041.25,13041.25,13041.25,1615784400,0,2021-03-15,2021-03-15,,,,0.0,4.081803246365472,1.8911943548510182,0.0,8.825,0.0,,,
2021-03-16,13112.0,13112.0,13112.0,13112.0,1615870800,0,2021-03-16,2021-03-16,,,,0.0,3.33965720157175,1.5473408357871967,0.0,8.825,0.0,,,
2021-03-17,13157.25,13157.25,13157.25,13157.25,1615957200,0,2021-03-17,2021-03-17,,,,0.0,2.732446801285977,1.2660061383713428,0.0,8.825,0.0,,13157.25,
2021-03-18,12754.0,12754.0,12754.0,12754.0,1616043600,0,2021-03-18,2021-03-18,,,,0.0,2.235638291961254,1.0358232041220077,0.0,8.825,0.0,,,
2021-03-19,12823.0,12823.0,12823.0,12823.0,1616130000,0,2021-03-19,2021-03-19,,,,0.0,1.8291586025137534,0.8474917124634609,0.0,8.825,0.0,,,
2021-03-22,13044.0,13044.0,13044.0,13044.0,1616389200,0,2021-03-22,2021-03-22,,,,0.0,1.4965843111476165,0.6934023101973771,0.0,7.7625,-1.0624999999999991,,,
2021-03-23,12972.5,12972.5,12972.5,12972.5,1616475600,0,2021-03-23,2021-03-23,,,,0.0,1.2244780727571407,0.5673291628887631,0.0,0.0,-7.7625,,,
2021-03-24,12767.75,12767.75,12767.75,12767.75,1616562000,0,2021-03-24,2021-03-24,,,,0.0,1.001845695892206,0.4641784059998971,0.0,0.0,0.0,,,
2021-03-25,12738.0,12738.0,12738.0,12738.0,1616648400,0,2021-03-25,2021-03-25,,,,0.0,0.8196919330027139,0.379782332181734,0.0,0.0,0.0,12738.0,,
2021-03-26,12944.25,12944.25,12944.25,12944.25,1616734800,0,2021-03-26,2021-03-26,,,,0.0,0.6706570360931295,0.31073099905778234,0.0,0.0,0.0,,,
2021-03-29,12915.5,12915.5,12915.5,12915.5,1616994000,0,2021-03-29,2021-03-29,,,,0.0,0.5487193931671059,0.2542344537745492,0.0,0.0,0.0,,,
2021-03-30,12831.5,12831.5,12831.5,12831.5,1617080400,0,2021-03-30,2021-03-30,,,,0.0,0.44895223077308666,0.20801000763372204,0.0,0.0,0.0,,,
2021-03-31,13057.25,13057.25,13057.25,13057.25,1617166800,0,2021-03-31,2021-03-31,,,,0.0,0.3673245524507073,0.17019000624577257,0.0,0.0,0.0,,,
2021-04-01,13287.5,13287.5,13287.5,13287.5,1617253200,0,2021-04-01,2021-04-01,,,,0.0,0.30053827018694235,0.1392463687465412,0.0,0.0,0.0,,,
2021-04-02,13287.5,13287.5,13287.5,13287.5,1617339600,0,2021-04-02,2021-04-02,,,,0.0,0.24589494833477102,0.11392884715626098,0.0,0.0,0.0,,,
2021-04-05,13560.0,13560.0,13560.0,13560.0,1617598800,0,2021-04-05,2021-04-05,,,,0.0,0.20118677591026718,0.09321451130966807,0.0,0.0,0.0,,,
2021-04-06,13532.5,13532.5,13532.5,13532.5,1617685200,0,2021-04-06,2021-04-06,,,,0.0,0.16460736210840043,0.07626641834427388,0.0,0.0,0.0,,,
2021-04-07,13570.75,13570.75,13570.75,13570.75,1617771600,0,2021-04-07,2021-04-07,,,,0.0,0.13467875081596398,0.062399796827133175,0.0,0.0,0.0,,,
2021-04-08,13712.0,13712.0,13712.0,13712.0,1617858000,0,2021-04-08,2021-04-08,,,,0.0,0.11019170521306143,0.05105437922219987,0.0,0.0,0.0,,,
2021-04-09,13801.25,13801.25,13801.25,13801.25,1617944400,0,2021-04-09,2021-04-09,,,,0.0,0.09015684971977753,0.041771764818163526,0.0,0.0,0.0,,,
2021-04-12,13776.75,13776.75,13776.75,13776.75,1618203600,0,2021-04-12,2021-04-12,,,,0.0,0.07376469522527251,0.03417689848758834,0.0,0.0,0.0,,,
2021-04-13,13900.0,13944.75,13900.0,13944.75,1618290000,1,2021-04-13,2021-04-13,,,,44.75,8.196716568820676,8.164326553308028,44.75,2.2375,2.2375,,,
2021-04-14,13752.5,13752.5,13752.5,13752.5,1618376400,0,2021-04-14,2021-04-14,,,,0.0,6.706404465398736,6.679903543615659,0.0,2.2375,0.0,,,
2021-04-15,13979.75,13979.75,13979.75,13979.75,1618462800,0,2021-04-15,2021-04-15,,,,0.0,5.487058198962602,5.46537562659463,0.0,2.2375,0.0,,,
2021-04-16,13996.75,13996.75,13996.75,13996.75,1618549200,0,2021-04-16,2021-04-16,,,,0.0,4.489411253696675,4.471670967213789,0.0,2.2375,0.0,,13996.75,
2021-04-19,13900.0,13900.0,13858.25,13858.25,1618808400,1,2021-04-19,2021-04-19,,,,41.75,11.264063753024551,11.249548973174917,-41.75,4.325,2.0875000000000004,,,
2021-04-20,13764.75,13764.75,13764.75,13764.75,1618894800,0,2021-04-20,2021-04-20,,,,0.0,9.216052161565543,9.20417643259766,0.0,4.325,0.0,,,
2021-04-21,13892.0,13892.0,13892.0,13892.0,1618981200,0,2021-04-21,2021-04-21,,,,0.0,7.540406314008171,7.530689808488994,0.0,4.325,0.0,,,
2021-04-22,13721.0,13721.0,13721.0,13721.0,1619067600,0,2021-04-22,2021-04-22,,,,0.0,6.169423347824868,6.161473479672813,0.0,4.325,0.0,13721.0,,
2021-04-23,13901.25,13901.25,13901.25,13901.25,1619154000,0,2021-04-23,2021-04-23,,,,0.0,5.04771001185671,5.041205574277756,0.0,4.325,0.0,,,
2021-04-26,13983.25,13983.25,13983.25,13983.25,1619413200,0,2021-04-26,2021-04-26,,,,0.0,4.12994455515549,4.124622742590891,0.0,4.325,0.0,,,
2021-04-27,13930.5,13930.5,13930.5,13930.5,1619499600,0,2021-04-27,2021-04-27,,,,0.0,3.3790455451272186,3.374691334847092,0.0,4.325,0.0,,,
2021-04-28,13861.75,13861.75,13861.75,13861.75,1619586000,0,2021-04-28,2021-04-28,,,,0.0,2.7646736278313604,2.7611110921476207,0.0,4.325,0.0,,,
2021-04-29,13924.75,13924.75,13924.75,13924.75,1619672400,0,2021-04-29,2021-04-29,,,,0.0,2.262005695498386,2.259090893575326,0.0,4.325,0.0,,,
2021-04-30,13813.5,13813.5,13813.5,13813.5,1619758800,0,2021-04-30,2021-04-30,,,,0.0,1.8507319326804974,1.8483470947434486,0.0,4.325,0.0,,,
2021-05-03,13783.75,13783.75,13756.5,13756.5,1620018000,1,2021-05-03,2021-05-03,,,,27.25,6.468780672193134,6.466829441153731,-27.25,5.6875,1.3624999999999998,,,
2021-05-04,13503.75,13503.75,13503.75,13503.75,1620104400,0,2021-05-04,2021-05-04,,,,0.0,5.292638731794382,5.291042270034871,0.0,5.6875,0.0,,,
2021-05-05,13463.5,13463.5,13463.5,13463.5,1620190800,0,2021-05-05,2021-05-05,,,,0.0,4.330340780559039,4.329034584573986,0.0,5.6875,0.0,,,
2021-05-06,13572.75,13572.75,13572.75,13572.75,1620277200,0,2021-05-06,2021-05-06,,,,0.0,3.5430060931846685,3.5419373873787157,0.0,5.6875,0.0,,,
2021-05-07,13685.0,13685.0,13685.0,13685.0,1620363600,0,2021-05-07,2021-05-07,,,,0.0,2.8988231671510922,2.8979487714916763,0.0,5.6875,0.0,,,
2021-05-10,13331.75,13331.75,13331.75,13331.75,1620622800,0,2021-05-10,2021-05-10,,,,0.0,2.371764409487257,2.3710489948568263,0.0,5.6875,0.0,,,
2021-05-11,13318.5,13318.5,13318.5,13318.5,1620709200,0,2021-05-11,2021-05-11,,,,0.0,1.9405345168532104,1.9399491776101305,0.0,3.45,-2.2375,,,
2021-05-12,12968.0,12968.0,12968.0,12968.0,1620795600,0,2021-05-12,2021-05-12,,,,0.0,1.5877100592435358,1.5872311453173795,0.0,3.45,0.0,12968.0,,
2021-05-13,13075.25,13075.25,13075.25,13075.25,1620882000,0,2021-05-13,2021-05-13,,,,0.0,1.2990355030174383,1.2986436643505832,0.0,3.45,0.0,,,
2021-05-14,13363.0,13363.0,13363.0,13363.0,1620968400,0,2021-05-14,2021-05-14,,,,0.0,1.0628472297415403,1.062526634468659,0.0,3.45,0.0,,,
2021-05-17,13277.0,13277.0,13277.0,13277.0,1621227600,0,2021-05-17,2021-05-17,,,,0.0,0.8696022788794421,0.8693399736561755,0.0,1.3625,-2.0875000000000004,,,
2021-05-18,13186.25,13186.25,13186.25,13186.25,1621314000,0,2021-05-18,2021-05-18,,,,0.0,0.7114927736286344,0.7112781602641436,0.0,1.3625,0.0,,,
2021-05-19,13203.0,13203.0,13203.0,13203.0,1621400400,0,2021-05-19,2021-05-19,,,,0.0,0.5821304511507008,0.5819548583979357,0.0,1.3625,0.0,,,
2021-05-20,13456.25,13456.25,13456.25,13456.25,1621486800,0,2021-05-20,2021-05-20,,,,0.0,0.4762885509414825,0.47614488414376555,0.0,1.3625,0.0,,,
2021-05-21,13373.5,13373.5,13373.5,13373.5,1621573200,0,2021-05-21,2021-05-21,,,,0.0,0.3896906325884857,0.3895730870267173,0.0,1.3625,0.0,,,
2021-05-24,13600.5,13600.5,13600.5,13600.5,1621832400,0,2021-05-24,2021-05-24,,,,0.0,0.3188377902996701,0.3187416166582232,0.0,1.3625,0.0,,,
2021-05-25,13622.75,13622.75,13622.75,13622.75,1621918800,0,2021-05-25,2021-05-25,,,,0.0,0.2608672829724573,0.26078859544763716,0.0,1.3625,0.0,,,
2021-05-26,13662.75,13662.75,13662.75,13662.75,1622005200,0,2021-05-26,2021-05-26,,,,0.0,0.21343686788655597,0.21337248718443041,0.0,1.3625,0.0,,,
2021-05-27,13642.5,13642.5,13642.5,13642.5,1622091600,0,2021-05-27,2021-05-27,,,,0.0,0.17463016463445488,0.17457748951453397,0.0,1.3625,0.0,,,
2021-05-28,13649.75,13649.75,13649.75,13649.75,1622178000,0,2021-05-28,2021-05-28,,,,0.0,0.14287922561000854,0.1428361277846187,0.0,1.3625,0.0,,,
2021-06-01,13615.25,13615.25,13615.25,13615.25,1622523600,0,2021-06-01,2021-06-01,,,,0.0,0.11690118459000699,0.11686592273286986,0.0,0.0,-1.3625,,,
2021-06-02,13638.5,13638.5,13638.5,13638.5,1622610000,0,2021-06-02,2021-06-02,,,,0.0,0.09564642375546026,0.09561757314507534,0.0,0.0,0.0,,,
2021-06-03,13496.0,13496.0,13496.0,13496.0,1622696400,0,2021-06-03,2021-06-03,,,,0.0,0.07825616489083112,0.07823255984597073,0.0,0.0,0.0,13496.0,,
2021-06-04,13736.0,13736.0,13736.0,13736.0,1622782800,0,2021-06-04,2021-06-04,,,,0.0,0.06402777127431637,0.06400845805579423,0.0,0.0,0.0,,,
2021-06-07,13771.5,13771.5,13771.5,13771.5,1623042000,0,2021-06-07,2021-06-07,,,,0.0,0.05238635831534976,0.05237055659110437,0.0,0.0,0.0,,,
2021-06-08,13802.5,13802.5,13777.75,13777.75,1623128400,1,2021-06-08,2021-06-08,,,,24.75,4.542861565894378,4.542848637210904,-24.75,1.2375,1.2375,,,
2021-06-09,13782.5,13782.5,13782.5,13782.5,1623214800,0,2021-06-09,2021-06-09,,,,0.0,3.7168867357317636,3.716876157718012,0.0,1.2375,0.0,,,
2021-06-10,13825.0,13927.5,13825.0,13927.5,1623301200,1,2021-06-10,2021-06-10,,,,102.5,21.677452783780534,21.67744412904201,102.5,6.3625,5.125,,,
2021-06-11,13958.5,13958.5,13958.5,13958.5,1623387600,0,2021-06-11,2021-06-11,13291.070833333333,,,0.0,17.736097732184074,17.73609065103437,0.0,6.3625,0.0,,,
2021-06-14,14085.5,14085.5,14085.5,14085.5,1623646800,0,2021-06-14,2021-06-14,13304.201893939395,,,0.0,14.511352689968788,14.511346896300848,0.0,6.3625,0.0,,,
2021-06-15,13989.0,13989.0,13989.0,13989.0,1623733200,0,2021-06-15,2021-06-15,13315.520870899074,,,0.0,11.872924928156282,11.872920187882512,0.0,6.3625,0.0,,,
2021-06-16,13990.0,13990.0,13947.5,13947.5,1623819600,2,2021-06-16,2021-06-16,13325.966806917271,,,42.5,17.441484032127867,17.441480153722054,-42.5,8.4875,2.125000000000001,,,
2021-06-17,14150.0,14150.0,14132.0,14132.0,1623906000,2,2021-06-17,2021-06-17,13339.289669612854,,,18.0,17.5430323899228,17.54302921668168,-18.0,9.3875,0.8999999999999986,,,
2021-06-18,14011.25,14011.25,14011.25,14011.25,1623992400,0,2021-06-18,2021-06-18,13350.396451933302,,,0.0,14.353390137209564,14.353387540921375,0.0,9.3875,0.0,,,
2021-06-21,14017.0,14115.0,14017.0,14115.0,1624251600,2,2021-06-21,2021-06-21,13363.034527107959,,,98.0,29.561864657716917,29.561862533481126,98.0,14.2875,4.9,,,
2021-06-22,14060.5,14242.75,14060.5,14242.75,1624338000,1,2021-06-22,2021-06-22,13377.575278726008,,,182.25,57.3233438108593,57.32334207284819,182.25,23.4,9.112499999999999,,,
2021-06-23,14248.5,14248.5,14248.5,14248.5,1624424400,0,2021-06-23,2021-06-23,13391.97072866442,,,0.0,46.900917663430334,46.90091624142125,0.0,23.4,0.0,,,
2021-06-24,14340.25,14340.25,14340.25,14340.25,1624510800,0,2021-06-24,2021-06-24,13407.644766207157,,,0.0,38.37347808826118,38.373476924799206,0.0,23.4,0.0,,,
2021-06-25,14340.25,14340.25,14322.5,14322.5,1624597200,1,2021-06-25,2021-06-25,13422.766340319435,,,17.75,34.62375479948642,34.62375384756299,-17.75,24.2875,0.8875000000000028,,,
2021-06-28,14498.25,14498.25,14498.25,14498.25,1624856400,0,2021-06-28,2021-06-28,13440.542929735642,,,0.0,28.328526654125252,28.328525875278807,0.0,24.2875,0.0,,,
2021-06-29,14550.0,14550.0,14548.5,14548.5,1624942800,7,2021-06-29,2021-06-29,13458.856269740012,,,1.5,23.45061271701157,23.45061207977357,-1.5,24.3625,0.07499999999999929,,,
2021-06-30,14555.75,14555.75,14505.0,14534.75,1625029200,12,2021-06-30,2021-06-30,13476.639637182327,,,50.75,28.41413767755492,23.005046247087467,-21.0,25.4125,1.0500000000000007,,,
2021-07-01,14516.75,14534.25,14470.0,14534.25,1625115600,4,2021-07-01,2021-07-01,13494.120800204106,,,64.25,34.92974900890857,22.004128747617017,17.5,26.2875,0.875,,,
2021-07-02,14515.0,14702.0,14515.0,14700.0,1625202000,21,2021-07-02,2021-07-02,13514.052687804038,,,187.0,62.57888555274338,51.63974170259574,185.0,35.5375,9.25,,,
2021-07-05,14695.0,14707.0,14675.0,14675.0,1625461200,35,2021-07-05,2021-07-05,13533.241899575873,,,32.0,57.01908817951731,45.88706139303288,-20.0,36.5375,1.0,,,
2021-07-06,14673.75,14761.5,14660.0,14761.5,1625547600,40,2021-07-06,2021-07-06,13553.543686359742,,,101.5,65.10652669233235,53.49850477611781,87.75,39.6875,3.1499999999999986,,,
2021-07-07,14761.0,14855.75,14761.0,14783.75,1625634000,10,2021-07-07,2021-07-07,13573.877675014954,,,94.75,70.49624911190828,47.90786754409639,22.75,40.825,1.1375000000000028,,,
2021-07-08,14700.0,14700.0,14557.0,14689.5,1625720400,11,2021-07-08,2021-07-08,13592.317713444458,,,143.0,83.67874927337951,41.10643708153341,-10.5,36.225,-4.600000000000001,,,
2021-07-09,14639.75,14796.75,14639.75,14796.75,1625806800,13,2021-07-09,2021-07-09,13612.225685123061,,,157.0,97.00988576912869,62.177993975800064,157.0,44.075,7.850000000000001,,,
2021-07-12,14772.5,14854.25,14772.5,14854.25,1626066000,1,2021-07-12,2021-07-12,13632.755012641688,,,81.75,94.23536108383256,65.7365405256546,81.75,48.1625,4.087499999999999,,,
2021-07-13,14841.0,14962.5,14841.0,14843.75,1626152400,2,2021-07-13,2021-07-13,13652.771458713727,,,121.5,99.19256815949936,54.284442248262856,2.75,48.3,0.13749999999999574,,14962.5,
2021-07-14,14871.25,14871.25,14871.25,14871.25,1626238800,0,2021-07-14,2021-07-14,13672.911599892013,,,0.0,81.15755576686311,44.41454365766961,0.0,46.175,-2.125,,,
2021-07-15,14878.5,14878.5,14705.0,14768.5,1626325200,114,2021-07-15,2021-07-15,13691.020499067352,,,173.5,97.94709108197891,56.339172083547865,-110.0,50.775,4.600000000000001,,,
2021-07-16,14695.0,14695.0,14655.5,14655.5,1626411600,4,2021-07-16,2021-07-16,13706.962309000122,,,39.5,87.32034724889184,53.277504431993705,-39.5,52.75,1.9750000000000014,,,
2021-07-19,14517.0,14521.75,14515.0,14519.25,1626670800,10,2021-07-19,2021-07-19,13720.388551826567,,,6.75,72.67119320363878,43.99977635344939,2.25,47.9625,-4.787500000000001,14515.0,,
2021-07-20,14595.0,14724.25,14595.0,14708.75,1626757200,11,2021-07-20,2021-07-20,13736.725104688938,,,129.25,82.95824898479536,56.68163519827677,113.75,44.5375,-3.424999999999997,,,
2021-07-21,14708.75,14813.5,14708.75,14813.5,1626843600,11,2021-07-21,2021-07-21,13754.52303684284,,,104.75,86.92038553301438,65.42133788949917,104.75,49.775,5.237499999999997,,,
2021-07-22,14821.25,14960.0,14821.25,14914.75,1626930000,12,2021-07-22,2021-07-22,13773.700342018992,,,138.75,96.34395179973905,70.52654918231751,93.5,54.45,4.675000000000004,,,
2021-07-23,15080.0,15089.0,15080.0,15084.25,1627016400,2,2021-07-23,2021-07-23,13795.36231983686,,,9.0,80.46323329069558,58.47626751280524,4.25,53.775,-0.6750000000000043,,,
2021-07-26,15090.0,15104.0,15090.0,15104.0,1627275600,5,2021-07-26,2021-07-26,13816.992694715591,,,14.0,68.37900905602366,50.38967341956792,14.0,54.475,0.7000000000000028,,,
2021-07-27,15080.0,15105.0,14870.75,14934.0,1627362000,17,2021-07-27,2021-07-27,13835.455625381448,,,234.25,98.53737104583755,67.77336916146467,-146.0,61.7,7.225000000000001,,,
2021-07-28,14940.0,15010.0,14940.0,15001.5,1627448400,21,2021-07-28,2021-07-28,13854.729086118945,,,70.0,93.34875812841254,66.63275658665292,61.5,63.725,2.0249999999999986,,,
2021-07-29,14950.0,15060.25,14948.0,15024.75,1627534800,21,2021-07-29,2021-07-29,13874.068274778136,,,112.25,96.78534755961026,68.10861902544329,74.75,66.5875,2.8625000000000043,,,
2021-07-30,14922.25,14941.5,14875.0,14940.0,1627621200,6,2021-07-30,2021-07-30,13891.68698098015,,,66.5,91.27892073059022,58.95250647536269,17.75,58.225,-8.362500000000004,,,
