time,open,high,low,close,Plot,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA
2022-01-16T17:19:00-06:00,4659,4660.5,4658.5,4660.25,4662.243176499194,4660.8381995471855,4661.530727417143,NaN,4662.2875,4668.225249994185,4656.349750005816,4671.194124991278,4653.380875008723,140,548.35
2022-01-16T17:20:00-06:00,4660,4660.25,4659.25,4659.75,4662.218418043393,4660.47546636479,4661.206958795844,NaN,4661.925,4667.544386087518,4656.305613912482,4670.354079131278,4653.495920868722,110,477.35
2022-01-16T17:21:00-06:00,4660,4661,4659.75,4660.5,4662.206461303919,4660.483644243193,4661.078420832963,NaN,4661.525,4666.289189335056,4656.760810664943,4668.671284002584,4654.378715997415,74,437.3
2022-01-16T17:22:00-06:00,4660.5,4660.75,4658,4658,4662.1222329022485,4659.655762828796,4660.518707954243,NaN,4661.1,4665.517012562305,4656.682987437695,4667.725518843458,4654.474481156542,293,433.05
2022-01-16T17:23:00-06:00,4658,4659,4658,4658.5,4662.093345469256,4659.27050855253,4660.151670144381,NaN,4660.7625,4664.880979696023,4656.6440203039765,4666.940219544035,4654.584780455964,92,415.45
2022-01-16T17:24:00-06:00,4658.75,4659.75,4658.5,4659.25,4662.05627353646,4659.263672368354,4659.98773011813,NaN,4660.5375,4664.465842524585,4656.6091574754155,4666.430013786878,4654.644986213123,148,378.3
2022-01-16T17:25:00-06:00,4659.25,4661.75,4659.25,4661.75,4662.03268097114,4660.092448245569,4660.308142823924,NaN,4660.5625,4664.514951771113,4656.610048228887,4666.4911776566705,4654.6338223433295,247,375.5
2022-01-16T17:26:00-06:00,4661.5,4662,4660.75,4661,4662.019460008789,4660.3949654970465,4660.433935037756,NaN,4660.575,4664.531324051892,4656.618675948108,4666.509486077837,4654.640513922162,205,378.25
2022-01-16T17:27:00-06:00,4661.5,4662.75,4661.5,4661.5,4662.016787051899,4660.763310331365,4660.627765030891,NaN,4660.625,4664.601493430147,4656.648506569853,4666.58974014522,4654.66025985478,324,381.1
2022-01-16T17:28:00-06:00,4661.5,4661.75,4661,4661,4662.013417232654,4660.842206887576,4660.695444116183,NaN,4660.775,4664.566108019732,4656.983891980267,4666.461662029599,4655.0883379704,55,278.55
2022-01-16T17:29:00-06:00,4660.75,4661.25,4660.5,4660.75,4662.0041554357595,4660.811471258384,4660.705363367786,NaN,4660.975,4664.287476414471,4657.66252358553,4665.943714621706,4656.006285378295,99,243.65
2022-01-16T17:30:00-06:00,4660.75,4663,4659.75,4662,4661.998007968127,4661.207647505589,4660.94075184637,NaN,4661.1,4664.368791823822,4657.831208176179,4666.003187735732,4656.196812264268,187,225.5
2022-01-16T17:31:00-06:00,4661.75,4661.75,4660.25,4660.25,4661.982031310249,4660.8884316703925,4660.815160601575,NaN,4661.025,4664.2995228677355,4657.750477132264,4665.936784301603,4656.113215698396,166,198.7
2022-01-16T17:32:00-06:00,4660,4661.25,4659.75,4661.25,4661.972696311036,4661.008954446928,4660.8942223103795,NaN,4660.8375,4663.563646548769,4658.111353451231,4664.926719823153,4656.7482801768465,99,169.25
2022-01-16T17:33:00-06:00,4661,4661,4659.75,4660,4661.9620826043965,4660.6726362979525,4660.731636435765,NaN,4660.675,4663.185478041059,4658.164521958942,4664.440717061588,4656.909282938413,81,161.95
2022-01-16T17:34:00-06:00,4660.25,4660.75,4660.25,4660.5,4661.957205670533,4660.615090865302,4660.6895207201715,NaN,4660.6125,4663.074587529029,4658.150412470972,4664.305631293542,4656.919368706458,44,152
2022-01-16T17:35:00-06:00,4660.25,4660.5,4659,4659.25,4661.937927663734,4660.160060576868,4660.42778968014,NaN,4660.425,4662.694911890068,4658.155088109932,4663.829867835103,4657.020132164897,108,147.95
2022-01-16T17:36:00-06:00,4659.5,4661.75,4659.5,4661.75,4661.9202139431945,4660.690040384578,4660.668191556479,NaN,4660.4,4662.598863344627,4658.2011366553725,4663.69829501694,4657.101704983059,256,157.5
2022-01-16T17:37:00-06:00,4661.5,4663.5,4660.75,4662.25,4661.925949944757,4661.210026923052,4660.955793091664,NaN,4660.4375,4662.733556400448,4658.141443599552,4663.881584600673,4656.993415399327,323,168.2
2022-01-16T17:38:00-06:00,4662.25,4663.25,4662.25,4662.75,4661.930790353391,4661.723351282035,4661.282012529544,NaN,4660.6125,4663.049070335655,4658.175929664345,4664.2673555034835,4656.957644496517,82,156.65
2022-01-16T17:39:00-06:00,4662.5,4662.75,4661.75,4661.75,4661.931691946165,4661.7322341880235,4661.367101160536,NaN,4660.6875,4663.166789211456,4658.208210788544,4664.406433817183,4656.968566182817,83,153.8
2022-01-16T17:40:00-06:00,4661.75,4661.75,4661,4661,4661.9285511766375,4661.488156125349,4661.300355494984,NaN,4660.75,4663.194381311097,4658.305618688903,4664.416571966645,4657.083428033355,65,151.55
2022-01-16T17:41:00-06:00,4661,4662.5,4661,4662,4661.927927610732,4661.658770750232,4661.427563586805,NaN,4660.825,4663.325499949533,4658.324500050467,4664.5757499243,4657.0742500757,93,152.5
2022-01-16T17:42:00-06:00,4662.25,4662.75,4662,4662.5,4661.929403023495,4661.939180500155,4661.6225520255675,NaN,4661.05,4663.289419564462,4658.810580435538,4664.409129346693,4657.690870653308,43,140
2022-01-16T17:43:00-06:00,4662.25,4662.75,4661.75,4662.5,4661.931855185728,4662.126120333437,4661.782088020919,NaN,4661.25,4663.243740202243,4659.256259797757,4664.2406103033645,4658.2593896966355,87,139.75
2022-01-16T17:44:00-06:00,4662.5,4662.75,4660.5,4661,4661.927683185677,4661.750746888958,4661.639890198934,NaN,4661.3375,4663.114259695149,4659.560740304851,4664.002639542723,4658.672360457276,117,138.2
2022-01-16T17:45:00-06:00,4661,4663.25,4660.75,4661.5,4661.925476544544,4661.667164592639,4661.614455617309,NaN,4661.325,4663.093473921921,4659.556526078079,4663.977710882882,4658.6722891171175,346,143.15
2022-01-16T17:46:00-06:00,4661.75,4662,4661.25,4661.25,4661.922138018911,4661.528109728426,4661.5481909596165,NaN,4661.3375,4663.10013297861,4659.574867021389,4663.981449467916,4658.6935505320835,117,138.75
2022-01-16T17:47:00-06:00,4661.5,4663,4658.5,4658.5,4661.86340289968,4660.518739818951,4660.993974421504,NaN,4661.1875,4663.337354646943,4659.037645353057,4664.4122819704135,4657.9627180295865,470,146.05
2022-01-16T17:48:00-06:00,4658.5,4659.25,4657.25,4657.75,4661.73955582107,4659.595826545968,4660.404160890322,NaN,4661.025,4663.64654534908,4658.403454650919,4664.95731802362,4657.092681976379,521,169.35
2022-01-16T17:49:00-06:00,4657.75,4658.5,4657.25,4658.25,4661.692648824308,4659.147217697312,4660.0124952739,NaN,4660.9,4663.787040010676,4658.0129599893235,4665.230560016014,4656.569439983985,202,174.5
2022-01-16T17:50:00-06:00,4658.25,4659,4658,4658.25,4661.660420765699,4658.848145131541,4659.692041587736,NaN,4660.7125,4663.771400949244,4657.6535990507555,4665.300851423865,4656.124148576134,160,173.15
2022-01-16T17:51:00-06:00,4658.5,4660.75,4658.5,4660.25,4661.6321075464075,4659.315430087694,4659.793488571784,NaN,4660.7125,4663.771400949244,4657.6535990507555,4665.300851423865,4656.124148576134,256,177.65
2022-01-16T17:52:00-06:00,4660.25,4660.25,4659.25,4659.25,4661.624077982112,4659.293620058463,4659.694672467824,NaN,4660.6125,4663.724874495558,4657.500125504443,4665.281061743336,4655.943938256664,65,175.95
2022-01-16T17:53:00-06:00,4659,4660.25,4658.5,4660.25,4661.615617057893,4659.612413372309,4659.795641110038,NaN,4660.625,4663.729432315735,4657.520567684265,4665.281648473602,4655.968351526398,72,175.5
2022-01-16T17:54:00-06:00,4660,4661,4659.75,4660.25,4661.610021916716,4659.824942248206,4659.878251817304,NaN,4660.6125,4663.720855673767,4657.5041443262335,4665.275033510649,4655.949966489351,73,176.95
2022-01-16T17:55:00-06:00,4660.25,4661.75,4659.5,4659.75,4661.600328231898,4659.799961498804,4659.854933305067,NaN,4660.6375,4663.709449706716,4657.565550293283,4665.245424560075,4656.029575439925,128,177.95
2022-01-16T17:56:00-06:00,4659.5,4659.5,4658.25,4658.5,4661.578016793204,4659.366640999203,4659.608581795054,NaN,4660.475,4663.636882348774,4657.313117651227,4665.21782352316,4655.73217647684,133,171.8
2022-01-16T17:57:00-06:00,4658.5,4660,4657.5,4657.5,4661.547934888241,4658.744427332802,4659.225203286863,NaN,4660.2375,4663.540812730372,4656.934187269629,4665.1924690955575,4655.282530904443,159,163.6
2022-01-16T17:58:00-06:00,4657.5,4657.75,4656.25,4656.25,4661.483351549317,4657.912951555201,4658.684257234706,NaN,4659.9125,4663.434839419265,4656.390160580736,4665.196009128897,4654.628990871104,234,171.2
2022-01-16T17:59:00-06:00,4656.5,4657.25,4656.25,4656.5,4661.456624334992,4657.4419677034675,4658.287119555668,4660.875,4659.65,4663.362815646678,4655.937184353321,4665.219223470019,4654.0807765299805,97,171.9
2022-01-16T18:00:00-06:00,4656.5,4658.75,4656,4657.75,4661.380266479663,4657.544645135645,4658.189461454637,4660.772540983607,4659.4875,4663.234081774716,4655.740918225284,4665.107372662074,4653.867627337926,344,185.85
2022-01-16T18:01:00-06:00,4657.25,4657.75,4654.75,4656.25,4661.280918193322,4657.113096757096,4657.836832099249,4660.624260951357,4659.2,4663.013135193847,4655.3868648061525,4664.91970279077,4653.480297209229,352,198.8
2022-01-16T18:02:00-06:00,4656.25,4656.75,4654.75,4654.75,4661.202299536836,4656.325397838064,4657.2755898993855,4660.431662231641,4658.8125,4662.77758196599,4654.84741803401,4664.760122948986,4652.864877051014,247,209
2022-01-16T18:03:00-06:00,4654.75,4655.25,4653.75,4654,4661.10272800214,4655.550265225376,4656.680028099498,4660.220788060112,4658.3875,4662.49990501526,4654.27509498474,4664.55610752289,4652.21889247711,271,218.2
2022-01-16T18:04:00-06:00,4654.25,4654.75,4652.25,4654,4660.9622408816585,4655.033510150251,4656.192750263225,4660.0168277958455,4658.0375,4662.385703650302,4653.689296349698,4664.559805475454,4651.515194524547,360,230.35
2022-01-16T18:05:00-06:00,4653.75,4655.5,4653.25,4655.5,4660.844226214992,4655.189006766834,4656.066795669912,4659.868735081228,4657.7375,4661.913248434197,4653.561751565803,4664.001122651295,4651.473877348705,369,231.5
2022-01-16T18:06:00-06:00,4655.25,4656,4654.25,4656,4660.756529740499,4655.459337844556,4656.054651002655,4659.741891308073,4657.475,4661.38620185934,4653.563798140661,4663.34180278901,4651.6081972109905,319,241.6
2022-01-16T18:07:00-06:00,4656.25,4659.25,4656,4657.75,4660.678722493787,4656.222891896371,4656.3628962749,4659.676583396333,4657.4375,4661.32296972669,4653.55203027331,4663.265704590034,4651.609295409966,510,243.6
2022-01-16T18:08:00-06:00,4657.5,4658.5,4656.25,4658.25,4660.639095973624,4656.898594597581,4656.7060060430995,4659.629810170223,4657.4625,4661.362099341756,4653.562900658243,4663.311899012634,4651.613100987365,270,231.05
2022-01-16T18:09:00-06:00,4658.25,4658.5,4657.5,4658,4660.613247450867,4657.265729731721,4656.941277671627,4659.5763737711995,4657.45,4661.34101529366,4653.558984706339,4663.28652294049,4651.61347705951,203,231.1
2022-01-16T18:10:00-06:00,4658,4659,4658,4658.5,4660.592350196659,4657.677153154481,4657.224681731332,4659.541082827882,4657.4625,4661.365303481765,4653.559696518234,4663.316705222649,4651.60829477735,207,233.45
2022-01-16T18:11:00-06:00,4658.5,4659.25,4657.25,4657.5,4660.565509959657,4657.618102102987,4657.274739598362,4659.474162079427,4657.325,4661.013156722071,4653.636843277929,4662.857235083106,4651.792764916893,219,231.6
2022-01-16T18:12:00-06:00,4657.5,4657.5,4655,4656.25,4660.478156314172,4657.162068068658,4657.088423307751,4659.368451847315,4657.175,4660.780897946091,4653.56910205391,4662.583846919135,4651.7661530808655,437,250.2
2022-01-16T18:13:00-06:00,4656.25,4657.25,4655.75,4656.75,4660.460556247214,4657.0247120457725,4657.026891797251,4659.282600967075,4657,4660.3203915440745,4653.6796084559255,4661.980587316111,4652.019412683889,98,251.5
2022-01-16T18:14:00-06:00,4656.5,4657,4656,4656.25,4660.449028307815,4656.766474697181,4656.885638743205,4659.183171427171,4656.8,4659.777414985291,4653.822585014709,4661.266122477937,4652.333877522064,62,250.95
2022-01-16T18:15:00-06:00,4656.25,4656.25,4653.5,4654.25,4660.341271094667,4655.927649798121,4656.406431698986,4659.02142810169,4656.525,4659.375000003032,4653.674999996967,4660.800000004549,4652.249999995451,413,265.2
2022-01-16T18:16:00-06:00,4654.25,4655,4652.75,4652.75,4660.286761414503,4654.868433198747,4655.741625935534,4658.815807508192,4656.2375,4659.377862239872,4653.097137760128,4660.948043359808,4651.526956640192,178,267.45
2022-01-16T18:17:00-06:00,4653,4653.25,4651.5,4652.5,4660.128317031449,4654.078955465831,4655.1522394018,4658.608731852186,4655.9875,4659.464118327003,4652.510881672997,4661.202427490505,4650.772572509495,459,282.45
2022-01-16T18:18:00-06:00,4652.75,4653.75,4652.25,4653.5,4660.072582633541,4653.8859703105545,4654.851832237837,4658.441232447196,4655.85,4659.487993950586,4652.212006049414,4661.30699092588,4650.3930090741205,184,279.95
2022-01-16T18:19:00-06:00,4653.5,4655,4652.75,4654.25,4660.015264488694,4654.00731354037,4654.742408194594,4658.303814989911,4655.7375,4659.426927460016,4652.048072539985,4661.271641190023,4650.2033588099775,219,286.05
2022-01-16T18:20:00-06:00,4654,4654,4651.75,4652.5,4659.9565609279925,4653.50487569358,4654.334697613758,4658.1135259738485,4655.475,4659.298937759363,4651.651062240638,4661.210906639045,4649.739093360956,189,278.3
2022-01-16T18:21:00-06:00,4652.5,4652.5,4650,4651.5,4659.755643937812,4652.83658379572,4653.819298047621,4657.8966890566735,4655.2375,4659.413248434197,4651.061751565803,4661.501122651295,4648.973877348705,558,288.6
2022-01-16T18:22:00-06:00,4651.5,4652,4651.25,4651.75,4659.717321891147,4652.474389197147,4653.443062038962,4657.69515826793,4655.0875,4659.529557520708,4650.645442479291,4661.750586281063,4648.424413718936,114,281.95
2022-01-16T18:23:00-06:00,4651.75,4652.5,4651.75,4651.75,4659.6742671570655,4652.232926131431,4653.135232577332,4657.500235046031,4654.975,4659.630373237937,4650.319626762063,4661.958059856906,4647.991940143094,135,275.15
2022-01-16T18:24:00-06:00,4651.5,4651.5,4648.5,4649.5,4659.545430754381,4651.321950754287,4652.474281199636,4657.237932257636,4654.75,4659.972547271778,4649.527452728222,4662.583820907667,4646.916179092333,321,273.2
2022-01-16T18:25:00-06:00,4649.5,4650.75,4648,4649.25,4659.391193010645,4650.631300502858,4651.888048254247,4656.976032839353,4654.4375,4660.166537877861,4648.708462122139,4663.031056816791,4645.843943183209,376,273.55
2022-01-16T18:26:00-06:00,4649.5,4651.25,4649,4651.25,4659.302793795983,4650.837533668572,4651.7720394807475,4656.788294057735,4654.2,4660.042944464522,4648.357055535477,4662.964416696784,4645.435583303216,250,270.1
2022-01-16T18:27:00-06:00,4651,4651.25,4650.25,4650.5,4659.254636953255,4650.725022445715,4651.540759575157,4656.582120482071,4653.8375,4659.654017429813,4648.020982570186,4662.56227614472,4645.112723855279,141,251.65
2022-01-16T18:28:00-06:00,4650.75,4651.75,4650.25,4651.5,4659.232308592313,4650.9833482971435,4651.53334874331,4656.41549358102,4653.5,4659.029466520649,4647.970533479351,4661.794199780974,4645.205800219026,70,241.65
2022-01-16T18:29:00-06:00,4651.25,4651.25,4650.25,4650.5,4659.204697041172,4650.822232198096,4651.345467153617,4656.221542971806,4653.125,4658.394013190625,4647.855986809375,4661.0285197859375,4645.2214802140625,82,235.6
2022-01-16T18:30:00-06:00,4650.25,4651.75,4649.25,4651.25,4659.117853993204,4650.964821465397,4651.328109489324,4656.058541562895,4652.7625,4657.470140067968,4648.054859932032,4659.823960101951,4645.701039898048,264,238.45
2022-01-16T18:31:00-06:00,4651,4651.5,4650.5,4651,4659.089527114351,4650.976547643598,4651.268453218538,4655.89268774116,4652.4375,4656.665014045273,4648.209985954727,4658.7787710679095,4646.0962289320905,90,232
2022-01-16T18:32:00-06:00,4651,4653,4651,4651.5,4659.032862088864,4651.151031762399,4651.310552633349,4655.74866519227,4652.2,4656.061994304314,4648.338005695686,4657.992991456471,4646.407008543529,203,220.3
