time,open,high,low,close,Plot,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA
2021-12-05T17:00:00-06:00,4542.25,4548.75,4535,4544.5,4542.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9143,NaN
2021-12-05T17:05:00-06:00,4544.25,4552,4544.25,4550,4544.340901784279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3299,NaN
2021-12-05T17:10:00-06:00,4550.25,4552.25,4546.5,4546.5,4544.98098464318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2318,NaN
2021-12-05T17:15:00-06:00,4546.5,4551.25,4546,4549.5,4545.33701010599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1468,NaN
2021-12-05T17:20:00-06:00,4549.75,4550.25,4543.75,4544.25,4545.404332754013,4546.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1609,NaN
2021-12-05T17:25:00-06:00,4544.25,4549.75,4542.5,4549.75,4545.568932362443,4547.883333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1664,NaN
2021-12-05T17:30:00-06:00,4549.75,4553,4548.5,4551.5,4545.949632826284,4549.0888888888885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1470,NaN
2021-12-05T17:35:00-06:00,4551.5,4555.5,4551.5,4555,4546.463539574126,4551.059259259259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1430,NaN
2021-12-05T17:40:00-06:00,4555.25,4555.5,4553,4554.5,4546.840824089421,4552.2061728395065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1128,NaN
2021-12-05T17:45:00-06:00,4554.25,4555.75,4551.75,4555,4547.232490546303,4553.137448559671,4550.05,NaN,NaN,NaN,NaN,NaN,NaN,1329,NaN
2021-12-05T17:50:00-06:00,4554.75,4557.5,4553.5,4557,4547.893217155185,4554.424965706447,4551.313636363637,NaN,NaN,NaN,NaN,NaN,NaN,2026,NaN
2021-12-05T17:55:00-06:00,4557.25,4559.25,4556.25,4557,4548.4753040044725,4555.283310470965,4552.347520661157,NaN,NaN,NaN,NaN,NaN,NaN,1734,NaN
2021-12-05T18:00:00-06:00,4557,4558.5,4554.5,4555.75,4548.911007025761,4555.43887364731,4552.966153268219,NaN,NaN,NaN,NaN,NaN,NaN,1699,NaN
2021-12-05T18:05:00-06:00,4555.75,4556.5,4554.5,4555.5,4549.146560223911,4555.459249098207,4553.426852673998,NaN,NaN,NaN,NaN,NaN,NaN,1124,NaN
2021-12-05T18:10:00-06:00,4555.75,4556,4545.75,4546.5,4549.174399973374,4552.472832732138,4552.167424915089,NaN,NaN,NaN,NaN,NaN,NaN,3613,NaN
2021-12-05T18:15:00-06:00,4546.5,4548.25,4540.25,4545.25,4548.658159260666,4550.065221821425,4550.909711294164,NaN,NaN,NaN,NaN,NaN,NaN,4441,NaN
2021-12-05T18:20:00-06:00,4545.5,4548.75,4544.75,4548.25,4548.585428372473,4549.46014788095,4550.426127422497,NaN,NaN,NaN,NaN,NaN,NaN,2151,NaN
2021-12-05T18:25:00-06:00,4548.25,4550.75,4546.5,4549.5,4548.593506219692,4549.473431920634,4550.257740618407,NaN,NaN,NaN,NaN,NaN,NaN,1041,NaN
2021-12-05T18:30:00-06:00,4549.75,4551.25,4545.75,4547.25,4548.582994914153,4548.732287947089,4549.710878687788,NaN,NaN,NaN,NaN,NaN,NaN,898,NaN
2021-12-05T18:35:00-06:00,4547,4554,4546.5,4550.75,4548.655525561921,4549.404858631393,4549.899809835463,NaN,4550.6625,4558.995079131965,4542.3299208680355,4563.161368697948,4538.163631302053,1795,2269
2021-12-05T18:40:00-06:00,4551,4554,4549.75,4553.75,4548.716882426924,4550.853239087595,4550.599844410834,NaN,4551.125,4559.05516393292,4543.19483606708,4563.02024589938,4539.22975410062,736,1848.65
2021-12-05T18:45:00-06:00,4553.75,4556.5,4552,4554,4548.88223574928,4551.9021593917305,4551.218054517954,NaN,4551.325,4559.332964785919,4543.3170352140805,4563.336947178878,4539.313052821121,1443,1755.85
2021-12-05T18:50:00-06:00,4554,4555.75,4551,4555.5,4548.994584336234,4553.101439594487,4551.996590060145,NaN,4551.775,4559.658368569865,4543.891631430134,4563.600052854798,4539.949947145201,1050,1692.45
2021-12-05T18:55:00-06:00,4555.25,4556.75,4553.5,4555.25,4549.121070608149,4553.817626396324,4552.588119140119,NaN,4552.0625,4560.012146218918,4544.112853781082,4563.986969328377,4540.138030671623,1017,1669.9
2021-12-05T19:00:00-06:00,4555,4557,4552.5,4553.5,4549.297633648717,4553.711750930883,4552.753915660097,NaN,4552.525,4559.634676505601,4545.415323494398,4563.189514758402,4541.860485241597,1740,1676.45
2021-12-05T19:05:00-06:00,4553.5,4559,4553,4558.75,4549.504138492717,4555.3911672872555,4553.844112812807,NaN,4552.975,4560.454806145587,4545.495193854414,4564.194709218381,4541.75529078162,1431,1664.8
2021-12-05T19:10:00-06:00,4558.5,4562.5,4557.25,4558.25,4549.949538602487,4556.344111524837,4554.6451832104785,NaN,4553.3125,4561.098505073398,4545.526494926602,4564.991507610097,4541.633492389903,2506,1716.6
2021-12-05T19:15:00-06:00,4558.25,4559.5,4556.25,4558.25,4550.103602804677,4556.979407683225,4555.300604444937,NaN,4553.475,4561.5262421396,4545.423757860401,4565.5518632094,4541.398136790601,1079,1699.05
2021-12-05T19:20:00-06:00,4558,4559.75,4557,4559.5,4550.206341278187,4557.81960512215,4556.0641309094935,NaN,4553.725,4562.18800773883,4545.261992261171,4566.419511608244,4541.030488391757,678,1676.55
2021-12-05T19:25:00-06:00,4559.5,4559.5,4557.25,4558.75,4550.311673068715,4558.1297367481,4556.552470744131,NaN,4553.9125,4562.642154917666,4545.182845082335,4567.006982376499,4540.818017623502,734,1646.8
2021-12-05T19:30:00-06:00,4559,4559.5,4554.5,4555.5,4550.4448376082855,4557.253157832067,4556.361112427016,NaN,4553.8375,4562.4851514160955,4545.189848583904,4566.808977124144,4540.866022875855,1271,1609.05
2021-12-05T19:35:00-06:00,4555.75,4556.5,4551.5,4553.25,4550.516766315,4555.918771888045,4555.795455622105,NaN,4553.65,4562.177015891174,4545.122984108825,4566.440523836762,4540.859476163238,1314,1588.05
2021-12-05T19:40:00-06:00,4553.25,4555.5,4551.25,4555.5,4550.580010520208,4555.779181258697,4555.741736418086,NaN,4553.6375,4562.152890478632,4545.122109521368,4566.4105857179475,4540.864414282052,1090,1557.6
2021-12-05T19:45:00-06:00,4555.5,4560.75,4554.75,4560.5,4550.755432476021,4557.352787505798,4556.606875251161,NaN,4553.8875,4562.886770804488,4544.8882291955115,4567.386406206732,4540.388593793267,1363,1569.55
2021-12-05T19:50:00-06:00,4561,4562,4559.25,4559.75,4551.00586907216,4558.151858337199,4557.178352478222,NaN,4554.55,4563.221216754159,4545.878783245841,4567.55682513124,4541.543174868761,1687,1473.25
2021-12-05T19:55:00-06:00,4560,4560.75,4556.25,4557.5,4551.177248957404,4557.934572224799,4557.236833845818,NaN,4555.1625,4562.786926206512,4547.538073793488,4566.599139309768,4543.725860690232,1582,1330.3
2021-12-05T20:00:00-06:00,4557.5,4559.75,4555.5,4555.75,4551.248252810697,4557.206381483199,4556.966500419306,NaN,4555.5375,4562.47160953054,4548.6033904694605,4565.93866429581,4545.136335704191,816,1263.55
2021-12-05T20:05:00-06:00,4555.75,4559.5,4555.75,4556.5,4551.342536343802,4556.9709209888,4556.88168216125,NaN,4555.8875,4562.250429750714,4549.524570249286,4565.43189462607,4546.34310537393,1068,1264.9
2021-12-05T20:10:00-06:00,4556.5,4559.5,4556,4559.25,4551.394668525494,4557.730613992533,4557.312285404659,NaN,4556.4875,4561.624315646748,4551.350684353252,4564.1927234701225,4548.782276529878,517,1245.85
2021-12-05T20:15:00-06:00,4559.5,4560.5,4556.75,4558,4551.479732100795,4557.820409328356,4557.437324421993,NaN,4556.85,4561.2924092545045,4552.407590745496,4563.513613881756,4550.186386118245,840,1198.1
2021-12-05T20:20:00-06:00,4558.25,4560,4557.5,4558,4551.532683784416,4557.880272885571,4557.53962907254,NaN,4557.0625,4561.292969831359,4552.832030168641,4563.408204747038,4550.716795252962,527,1187.65
2021-12-05T20:25:00-06:00,4558.5,4559.75,4557,4558,4551.604965146517,4557.920181923714,4557.623332877533,NaN,4557.2625,4561.267106723454,4553.2578932765455,4563.269410085181,4551.255589914818,760,1153.5
2021-12-05T20:30:00-06:00,4558,4558.5,4554.25,4556.75,4551.677209024417,4557.530121282476,4557.464545081618,NaN,4557.325,4561.255966804171,4553.394033195828,4563.221450206257,4551.428549793743,1058,1153.9
2021-12-05T20:35:00-06:00,4556.5,4559.25,4555.75,4556.75,4551.740233126917,4557.270080854984,4557.334627794051,NaN,4557.4,4561.225571853379,4553.57442814662,4563.138357780068,4551.661642219931,820,1144.05
2021-12-05T20:40:00-06:00,4556.5,4558.75,4555.5,4557.25,4551.776215560823,4557.263387236656,4557.319240922406,NaN,4557.5875,4560.972300586641,4554.2026994133585,4562.664700879961,4552.510299120038,484,1081.25
2021-12-05T20:45:00-06:00,4557.5,4558.25,4556.25,4558,4551.8043850201775,4557.508924824438,4557.44301530015,NaN,4557.55,4560.898880408237,4554.201119591763,4562.573320612356,4552.526679387644,361,1027.75
2021-12-05T20:50:00-06:00,4558,4558.75,4556.75,4558.25,4551.839348325066,4557.755949882959,4557.589739791032,NaN,4557.55,4560.898880408237,4554.201119591763,4562.573320612356,4552.526679387644,422,923.55
2021-12-05T20:55:00-06:00,4558,4558.75,4557,4557.5,4551.874787228788,4557.670633255306,4557.57342346539,NaN,4557.5125,4560.845947914339,4554.17905208566,4562.512671871509,4552.5123281284905,445,891.85
2021-12-05T21:00:00-06:00,4557.5,4559.25,4557.5,4558.25,4551.923753554587,4557.8637555035375,4557.696437380774,NaN,4557.45,4560.677227913637,4554.222772086363,4562.290841870455,4552.609158129545,567,886.3
2021-12-05T21:05:00-06:00,4558,4559.5,4558,4559,4551.9619757453265,4558.242503669025,4557.933448766088,NaN,4557.4625,4560.711634503258,4554.213365496741,4562.336201754888,4552.588798245111,416,870.4
2021-12-05T21:10:00-06:00,4559,4559.75,4558.25,4558.75,4551.994651940478,4558.411669112683,4558.0819126268,NaN,4557.625,4560.78925346693,4554.46074653307,4562.371380200396,4552.878619799604,355,824.6
2021-12-05T21:15:00-06:00,4559,4559.75,4558.25,4558.5,4552.043180633491,4558.441112741789,4558.157928512836,NaN,4557.8875,4560.349587529028,4555.425412470971,4561.580631293542,4554.194368706458,540,785.9
2021-12-05T21:20:00-06:00,4558.25,4559.75,4558.25,4559.75,4552.072796019771,4558.877408494526,4558.447396055957,NaN,4558.1,4560.431308642691,4555.76869135731,4561.596962964036,4554.603037035965,314,747.1
2021-12-05T21:25:00-06:00,4559.75,4560,4557.25,4557.25,4552.099237942598,4558.3349389963505,4558.2296876821465,NaN,4557.9375,4560.016411976482,4555.858588023518,4561.055867964723,4554.819132035277,333,695.6
2021-12-05T21:30:00-06:00,4557,4558.5,4556,4556.5,4552.121423691733,4557.723292664234,4557.915199012666,NaN,4557.775,4559.768113149378,4555.781886850621,4560.764669724068,4554.785330275931,349,628.7
2021-12-05T21:35:00-06:00,4556.5,4557,4555.25,4556.5,4552.149137612631,4557.315528442822,4557.657890101272,NaN,4557.725,4559.792002655669,4555.657997344331,4560.825503983504,4554.624496016497,521,575.65
2021-12-05T21:40:00-06:00,4556.25,4558.25,4556.25,4557,4552.173327777066,4557.210352295215,4557.538273719222,NaN,4557.7875,4559.680084207248,4555.894915792753,4560.626376310872,4554.948623689129,376,553.65
2021-12-05T21:45:00-06:00,4557.25,4559.75,4556.25,4557,4552.234758004532,4557.1402348634765,4557.440405770272,NaN,4557.8125,4559.648766593657,4555.976233406343,4560.566899890486,4555.058100109514,882,544.35
2021-12-05T21:50:00-06:00,4557,4559,4556.75,4558,4552.257145803867,4557.426823242317,4557.542150175677,NaN,4557.75,4559.467556404599,4556.032443595401,4560.326334606899,4555.173665393101,312,534.1
2021-12-05T21:55:00-06:00,4558,4559.75,4558,4559.5,4552.281198614049,4558.117882161545,4557.898122871009,4555.1125,4557.825,4559.703163998051,4555.946836001948,4560.642245997077,4555.007754002922,280,506.1
2021-12-05T22:00:00-06:00,4559.25,4561.5,4559,4559.5,4552.363841027174,4558.578588107696,4558.189373258098,4555.256352459017,4557.9,4559.91494417225,4555.885055827749,4560.922416258375,4554.877583741624,860,522.75
2021-12-05T22:05:00-06:00,4559.5,4559.5,4557.75,4558.5,4552.393125908671,4558.552392071798,4558.245850847535,4555.362701558721,4557.925,4559.956624961137,4555.893375038863,4560.972437441706,4554.877562558295,380,503.75
2021-12-05T22:10:00-06:00,4558.5,4559,4558,4558.5,4552.411232868816,4558.534928047865,4558.292059784347,4555.465563802697,4558.0125,4559.984015915121,4556.040984084879,4560.969773872682,4555.055226127318,240,462.85
