date,open,high,low,close,epoch_sec,volume,date,market_date,ema_120,amplitude_hl,amplitude_oc,local_min,local_max,price_times_volume,vwap
2022-02-13 18:45:00,34702.0,34715.0,34690.0,34701.0,1644799500,183,2022-02-13 18:45:00,2022-02-14,,32.96837005542092,18.73109574729998,,,6350283.0,34665.349339311
2022-02-13 18:50:00,34701.0,34716.0,34698.0,34704.0,1644799800,210,2022-02-13 18:50:00,2022-02-14,,30.24684822716257,15.870896520518167,,,7287840.0,34666.283790006906
2022-02-13 18:55:00,34706.0,34715.0,34706.0,34709.0,1644800100,95,2022-02-13 18:55:00,2022-02-14,,26.383784913133013,13.530733516787592,,,3297355.0,34666.745928709715
2022-02-13 19:00:00,34708.0,34727.0,34683.0,34716.0,1644800400,469,2022-02-13 19:00:00,2022-02-14,,29.586733110745193,12.525145604644393,,34727.0,16281804.0,34669.24324324324
2022-02-13 19:05:00,34718.0,34724.0,34706.0,34708.0,1644800700,121,2022-02-13 19:05:00,2022-02-14,,27.480054363336976,12.066028221981776,,,4199668.0,34669.743677302315
2022-02-13 19:10:00,34706.0,34714.0,34691.0,34692.0,1644801000,334,2022-02-13 19:10:00,2022-02-14,,26.665499024548435,12.417659454348726,,,11587128.0,34670.50963420917
2022-02-13 19:15:00,34693.0,34713.0,34685.0,34691.0,1644801300,233,2022-02-13 19:15:00,2022-02-14,,26.908135565539627,10.523539553558049,,,8083003.0,34670.99003823707
2022-02-13 19:20:00,34697.0,34701.0,34673.0,34690.0,1644801600,214,2022-02-13 19:20:00,2022-02-14,,27.10665637180515,9.882895998365676,,,7423660.0,34671.39076044129
2022-02-13 19:25:00,34683.0,34696.0,34666.0,34669.0,1644801900,202,2022-02-13 19:25:00,2022-02-14,,27.63271884965876,10.631460362299189,,,7003138.0,34671.34411821518
2022-02-13 19:30:00,34670.0,34681.0,34653.0,34670.0,1644802200,276,2022-02-13 19:30:00,2022-02-14,,27.699497240629896,8.698467569153882,,,9568920.0,34671.30921919097
2022-02-13 19:35:00,34668.0,34684.0,34643.0,34644.0,1644802500,305,2022-02-13 19:35:00,2022-02-14,,30.117770469606278,11.480564374762267,,,10566420.0,34670.54750800183
2022-02-13 19:40:00,34644.0,34649.0,34625.0,34642.0,1644802800,309,2022-02-13 19:40:00,2022-02-14,,29.0054485660415,9.756825397532763,,,10704378.0,34669.76298470295
2022-02-13 19:45:00,34641.0,34654.0,34627.0,34639.0,1644803100,297,2022-02-13 19:45:00,2022-02-14,,28.640821554033955,8.34649350707226,,,10287783.0,34668.97131964301
2022-02-13 19:50:00,34640.0,34648.0,34631.0,34637.0,1644803400,181,2022-02-13 19:50:00,2022-02-14,,26.5243085442096,7.374403778513668,,,6269297.0,34668.47764886538
2022-02-13 19:55:00,34637.0,34650.0,34618.0,34635.0,1644803700,312,2022-02-13 19:55:00,2022-02-14,,27.519888808898763,6.397239455147546,,,10806120.0,34667.609689213896
2022-02-13 20:00:00,34636.0,34642.0,34620.0,34635.0,1644804000,199,2022-02-13 20:00:00,2022-02-14,,26.51627266182626,5.415923190575265,,,6892365.0,34667.079211967626
2022-02-13 20:05:00,34633.0,34648.0,34625.0,34639.0,1644804300,147,2022-02-13 20:05:00,2022-02-14,,25.87695035967603,5.522118974107035,,,5091933.0,34666.7457996769
2022-02-13 20:10:00,34639.0,34647.0,34634.0,34639.0,1644804600,86,2022-02-13 20:10:00,2022-02-14,,23.535686657916752,4.5180973424512105,,,2978954.0,34666.55438793518
2022-02-13 20:15:00,34640.0,34641.0,34618.0,34631.0,1644804900,120,2022-02-13 20:15:00,2022-02-14,,23.43828908375007,5.332988734732808,,,4155720.0,34666.21539806134
2022-02-13 20:20:00,34628.0,34637.0,34617.0,34629.0,1644805200,227,2022-02-13 20:20:00,2022-02-14,,22.81314561397733,4.545172601145024,,,7860783.0,34665.556075860455
2022-02-13 20:25:00,34628.0,34630.0,34614.0,34627.0,1644805500,143,2022-02-13 20:25:00,2022-02-14,,21.57439186598145,3.9005957645732017,34614.0,,4951661.0,34665.130518678605
2022-02-13 20:30:00,34628.0,34667.0,34628.0,34656.0,1644805800,284,2022-02-13 20:30:00,2022-02-14,,24.742684253984823,8.282305625559893,,,9842304.0,34664.93466767372
2022-02-13 20:35:00,34655.0,34661.0,34647.0,34650.0,1644806100,97,2022-02-13 20:35:00,2022-02-14,,22.789468935078492,7.685522784549003,,,3361050.0,34664.82604783685
2022-02-13 20:40:00,34654.0,34678.0,34651.0,34678.0,1644806400,129,2022-02-13 20:40:00,2022-02-14,,23.555020037791493,10.651791369176458,,,4473462.0,34664.95225011139
2022-02-13 20:45:00,34678.0,34686.0,34666.0,34676.0,1644806700,242,2022-02-13 20:45:00,2022-02-14,,22.90865275819304,9.078738392962556,,,8391592.0,34665.1472862562
2022-02-13 20:50:00,34674.0,34680.0,34668.0,34673.0,1644807000,103,2022-02-13 20:50:00,2022-02-14,,20.925261347612487,7.609876866969364,,,3571319.0,34665.2058504091
2022-02-13 20:55:00,34677.0,34687.0,34665.0,34667.0,1644807300,169,2022-02-13 20:55:00,2022-02-14,,21.12066837531931,8.04444470933857,,,5858723.0,34665.22753934192
2022-02-13 21:00:00,34667.0,34678.0,34655.0,34678.0,1644807600,174,2022-02-13 21:00:00,2022-02-14,,21.46236503435216,8.58181839854974,,,6033972.0,34665.38455560266
2022-02-13 21:05:00,34678.0,34678.0,34646.0,34649.0,1644807900,161,2022-02-13 21:05:00,2022-02-14,,23.37829866446995,12.294215053358878,,,5578489.0,34665.200279427176
2022-02-13 21:10:00,34648.0,34655.0,34644.0,34649.0,1644808200,98,2022-02-13 21:10:00,2022-02-14,,21.127698907293595,10.240721407293627,34644.0,,3395602.0,34665.09012696871
2022-02-13 21:15:00,34646.0,34692.0,34644.0,34689.0,1644808500,292,2022-02-13 21:15:00,2022-02-14,,26.013571833240213,16.196953878694785,34644.0,,10129188.0,34665.564909894594
2022-02-13 21:20:00,34691.0,34700.0,34685.0,34687.0,1644808800,190,2022-02-13 21:20:00,2022-02-14,,24.01110422719654,13.979325900750279,,,6590530.0,34665.83833501175
2022-02-13 21:25:00,34683.0,34687.0,34680.0,34687.0,1644809100,58,2022-02-13 21:25:00,2022-02-14,,20.91817618588808,12.164903009704773,,,2011846.0,34665.92041730756
2022-02-13 21:30:00,34688.0,34713.0,34684.0,34702.0,1644809400,298,2022-02-13 21:30:00,2022-02-14,,22.387598697544792,12.498557007940269,,,10341196.0,34666.62540161301
2022-02-13 21:35:00,34702.0,34709.0,34695.0,34705.0,1644809700,138,2022-02-13 21:35:00,2022-02-14,,20.862580752536648,10.77154664286022,,,4789290.0,34666.96952368575
2022-02-13 21:40:00,34704.0,34705.0,34693.0,34694.0,1644810000,68,2022-02-13 21:40:00,2022-02-14,,19.25120243389362,10.631265435067451,,,2359192.0,34667.088438895
2022-02-13 21:45:00,34690.0,34704.0,34684.0,34697.0,1644810300,112,2022-02-13 21:45:00,2022-02-14,,19.38734744591296,9.971035355964279,,,3886064.0,34667.303616160316
2022-02-13 21:50:00,34699.0,34718.0,34698.0,34713.0,1644810600,163,2022-02-13 21:50:00,2022-02-14,,19.498738819383334,10.703574382152592,,,5658219.0,34667.77707856598
2022-02-13 21:55:00,34714.0,34719.0,34705.0,34713.0,1644810900,100,2022-02-13 21:55:00,2022-02-14,,18.49896812495,8.93928813085212,,34719.0,3471300.0,34668.06272107125
2022-02-13 22:00:00,34710.0,34710.0,34700.0,34704.0,1644811200,101,2022-02-13 22:00:00,2022-02-14,,16.95370119314091,8.404872107060825,,,3505104.0,34668.29052909057
2022-02-13 22:05:00,34704.0,34710.0,34701.0,34704.0,1644811500,46,2022-02-13 22:05:00,2022-02-14,,15.507573703478926,6.876713542140675,,,1596384.0,34668.39332874398
2022-02-13 22:10:00,34704.0,34704.0,34693.0,34703.0,1644811800,85,2022-02-13 22:10:00,2022-02-14,,14.68801484830094,5.80822017084237,,,2949755.0,34668.57644422311
2022-02-13 22:15:00,34702.0,34717.0,34698.0,34700.0,1644812100,169,2022-02-13 22:15:00,2022-02-14,,15.47201214860986,5.115816503416484,,,5864300.0,34668.90359144952
2022-02-13 22:20:00,34698.0,34709.0,34698.0,34707.0,1644812400,51,2022-02-13 22:20:00,2022-02-14,,14.658919030680794,5.822031684613487,,,1770057.0,34669.02290591992
2022-02-13 22:25:00,34709.0,34712.0,34703.0,34709.0,1644812700,66,2022-02-13 22:25:00,2022-02-14,,13.630024661466104,4.763480469229217,,,2290794.0,34669.184281345566
2022-02-13 22:30:00,34709.0,34718.0,34709.0,34711.0,1644813000,91,2022-02-13 22:30:00,2022-02-14,,12.788201995744995,4.261029474823904,,,3158701.0,34669.415728970256
2022-02-13 22:35:00,34712.0,34712.0,34695.0,34699.0,1644813300,146,2022-02-13 22:35:00,2022-02-14,,13.553983451064086,5.849933206674104,,,5066054.0,34669.676131910535
2022-02-13 22:40:00,34700.0,34702.0,34685.0,34702.0,1644813600,192,2022-02-13 22:40:00,2022-02-14,,14.180531914506979,5.149945350915176,34685.0,,6662784.0,34670.04600989332
2022-02-13 22:45:00,34701.0,34706.0,34700.0,34703.0,1644813900,38,2022-02-13 22:45:00,2022-02-14,,12.69316247550571,4.577228014385144,,,1318714.0,34670.12047333056
2022-02-13 22:50:00,34703.0,34711.0,34701.0,34707.0,1644814200,43,2022-02-13 22:50:00,2022-02-14,,12.203496570868309,4.472277466315117,,,1492401.0,34670.21453143535
2022-02-13 22:55:00,34710.0,34713.0,34706.0,34709.0,1644814500,55,2022-02-13 22:55:00,2022-02-14,,11.25740628525589,3.8409542906214593,,,1908995.0,34670.340644398464
2022-02-13 23:00:00,34709.0,34739.0,34707.0,34714.0,1644814800,231,2022-02-13 23:00:00,2022-02-14,,15.02878696066391,4.05168987414483,,34739.0,8018934.0,34670.92884637816
2022-02-13 23:05:00,34710.0,34712.0,34698.0,34701.0,1644815100,90,2022-02-13 23:05:00,2022-02-14,,14.841734785997744,4.951382624300315,,,3123090.0,34671.08586679044
2022-02-13 23:10:00,34704.0,34707.0,34697.0,34700.0,1644815400,78,2022-02-13 23:10:00,2022-02-14,,13.96141937036179,4.778403965336621,,,2706600.0,34671.21612567864
2022-02-13 23:15:00,34701.0,34716.0,34697.0,34709.0,1644815700,180,2022-02-13 23:15:00,2022-02-14,,14.87752493938692,5.364148698911781,,,6247620.0,34671.60489310621
2022-02-13 23:20:00,34708.0,34712.0,34707.0,34709.0,1644816000,47,2022-02-13 23:20:00,2022-02-14,,13.081611314043844,4.570667117291457,,,1631323.0,34671.70509092982
2022-02-13 23:25:00,34711.0,34721.0,34706.0,34711.0,1644816300,91,2022-02-13 23:25:00,2022-02-14,,13.430409256944964,3.739636732329374,,,3158701.0,34671.90789473684
2022-02-13 23:30:00,34713.0,34719.0,34700.0,34705.0,1644816600,84,2022-02-13 23:30:00,2022-02-14,,14.443062119318608,4.514248235542215,,,2915220.0,34672.064800180626
2022-02-13 23:35:00,34705.0,34712.0,34692.0,34709.0,1644816900,90,2022-02-13 23:35:00,2022-02-14,,15.453414461260678,4.420748556352722,,,3123810.0,34672.25148826238
2022-02-13 23:40:00,34705.0,34705.0,34690.0,34691.0,1644817200,134,2022-02-13 23:40:00,2022-02-14,,15.370975468304191,6.162430637015863,,,4648594.0,34672.391527313266
2022-02-13 23:45:00,34692.0,34697.0,34682.0,34683.0,1644817500,115,2022-02-13 23:45:00,2022-02-14,,15.303525383157975,6.678352339376615,,,3988545.0,34672.45909720299
2022-02-13 23:50:00,34683.0,34690.0,34677.0,34688.0,1644817800,113,2022-02-13 23:50:00,2022-02-14,,14.884702586220161,6.3731973685808665,34677.0,,3919744.0,34672.55575737561
2022-02-13 23:55:00,34692.0,34693.0,34680.0,34693.0,1644818100,97,2022-02-13 23:55:00,2022-02-14,,14.542029388725586,5.396252392475255,,,3365221.0,34672.664330687105
2022-02-14 00:00:00,34694.0,34704.0,34690.0,34697.0,1644818400,233,2022-02-14 00:00:00,2022-02-14,,14.443478590775479,4.9605701392979356,,,8084401.0,34672.97086171478
2022-02-14 00:05:00,34698.0,34700.0,34685.0,34691.0,1644818700,103,2022-02-14 00:05:00,2022-02-14,,14.544664301543573,5.331375568516493,,,3573173.0,34673.07069512392
2022-02-14 00:10:00,34690.0,34703.0,34688.0,34698.0,1644819000,71,2022-02-14 00:10:00,2022-02-14,,14.627452610353833,5.816580010604404,,,2463558.0,34673.16548843188
2022-02-14 00:15:00,34700.0,34700.0,34684.0,34685.0,1644819300,76,2022-02-14 00:15:00,2022-02-14,,14.87700668119859,7.486292735949057,,,2636060.0,34673.21346276936
2022-02-14 00:20:00,34686.0,34693.0,34681.0,34683.0,1644819600,81,2022-02-14 00:20:00,2022-02-14,,14.353914557344302,6.670603147594683,,,2809323.0,34673.255563226936
2022-02-14 00:25:00,34682.0,34699.0,34682.0,34690.0,1644819900,51,2022-02-14 00:25:00,2022-02-14,,14.83502100146352,6.9123116662138315,,,1769190.0,34673.30079449152
2022-02-14 00:30:00,34690.0,34690.0,34668.0,34678.0,1644820200,160,2022-02-14 00:30:00,2022-02-14,,16.13774445574288,7.837345908720407,,,5548480.0,34673.34028361345
2022-02-14 00:35:00,34676.0,34680.0,34661.0,34661.0,1644820500,186,2022-02-14 00:35:00,2022-02-14,,16.65815455469872,9.139646652589423,,,6446946.0,34673.2208987829
2022-02-14 00:40:00,34664.0,34668.0,34640.0,34643.0,1644820800,257,2022-02-14 00:40:00,2022-02-14,,18.720308272026223,11.296074533936801,,,8903251.0,34672.82225529949
2022-02-14 00:45:00,34642.0,34675.0,34636.0,34672.0,1644821100,170,2022-02-14 00:45:00,2022-02-14,,22.407524949839637,14.696788255039202,,,5894240.0,34672.8151427263
2022-02-14 00:50:00,34674.0,34677.0,34662.0,34668.0,1644821400,247,2022-02-14 00:50:00,2022-02-14,,21.060702231686975,13.115554026850257,,,8562996.0,34672.75537688442
2022-02-14 00:55:00,34670.0,34689.0,34663.0,34689.0,1644821700,236,2022-02-14 00:55:00,2022-02-14,,21.95875637138025,14.185453294695664,,,8186604.0,34672.94576877235
2022-02-14 01:00:00,34687.0,34690.0,34614.0,34625.0,1644822000,628,2022-02-14 01:00:00,2022-02-14,,31.784437031129297,22.879007241114635,,,21744500.0,34671.495665575036
2022-02-14 01:05:00,34628.0,34635.0,34602.0,34628.0,1644822300,542,2022-02-14 01:05:00,2022-02-14,,32.00544848001488,18.719187742730156,34602.0,,18768376.0,34670.38918614475
2022-02-14 01:10:00,34627.0,34644.0,34611.0,34638.0,1644822600,304,2022-02-14 01:10:00,2022-02-14,,32.186276029103084,17.315699062233765,,,10529952.0,34669.93354928274
2022-02-14 01:15:00,34637.0,34672.0,34637.0,34652.0,1644822900,418,2022-02-14 01:15:00,2022-02-14,,32.6978622056298,16.894662869100355,,,14484536.0,34669.59324496096
2022-02-14 01:20:00,34652.0,34658.0,34623.0,34635.0,1644823200,276,2022-02-14 01:20:00,2022-02-14,,33.11643271369711,16.91381507471847,,,9559260.0,34669.16517216643
2022-02-14 01:25:00,34636.0,34662.0,34632.0,34641.0,1644823500,274,2022-02-14 01:25:00,2022-02-14,,32.549808583933995,14.747666879315112,,,9491634.0,34668.823367880235
2022-02-14 01:30:00,34644.0,34656.0,34629.0,34656.0,1644823800,254,2022-02-14 01:30:00,2022-02-14,,31.540752477764176,14.248091083076,,,8802624.0,34668.68071128241
2022-02-14 01:35:00,34650.0,34672.0,34648.0,34651.0,1644824100,350,2022-02-14 01:35:00,2022-02-14,,30.169706572716144,11.839347249789455,,,12127850.0,34668.41376930377
2022-02-14 01:40:00,34652.0,34673.0,34643.0,34665.0,1644824400,205,2022-02-14 01:40:00,2022-02-14,,30.1388508322223,12.05037502255501,,,7106325.0,34668.38384572626
2022-02-14 01:45:00,34666.0,34669.0,34646.0,34659.0,1644824700,158,2022-02-14 01:45:00,2022-02-14,,28.840877953636426,11.132125018454099,,,5476122.0,34668.32087492036
2022-02-14 01:50:00,34660.0,34730.0,34656.0,34728.0,1644825000,913,2022-02-14 01:50:00,2022-02-14,,37.05162741661162,21.471738651462445,,,31706664.0,34670.548654836864
2022-02-14 01:55:00,34728.0,34755.0,34700.0,34703.0,1644825300,801,2022-02-14 01:55:00,2022-02-14,,40.3149678863186,22.11324071483291,,34755.0,27797103.0,34671.577734668834
2022-02-14 02:00:00,34701.0,34707.0,34625.0,34630.0,1644825600,1716,2022-02-14 02:00:00,2022-02-14,,47.89406463426067,31.001742403045107,,,59425080.0,34668.93278962002
2022-02-14 02:05:00,34630.0,34677.0,34603.0,34662.0,1644825900,1180,2022-02-14 02:05:00,2022-02-14,,52.64059833712237,31.18324378430963,,,40901160.0,34668.64223050968
2022-02-14 02:10:00,34665.0,34665.0,34593.0,34619.0,1644826200,1199,2022-02-14 02:10:00,2022-02-14,,56.160489548554665,33.877199459889695,,,41508181.0,34666.6145329427
2022-02-14 02:15:00,34621.0,34622.0,34562.0,34583.0,1644826500,1301,2022-02-14 02:15:00,2022-02-14,,56.85858235790836,34.62679955809157,,,44992483.0,34663.06592725493
2022-02-14 02:20:00,34583.0,34583.0,34497.0,34503.0,1644826800,2036,2022-02-14 02:20:00,2022-02-14,,62.157021929197754,42.87647236571129,,,70248108.0,34653.096999174086
2022-02-14 02:25:00,34503.0,34503.0,34419.0,34421.0,1644827100,2451,2022-02-14 02:25:00,2022-02-14,,66.12847248752543,49.98984102649105,,,84365871.0,34636.90925388424
2022-02-14 02:30:00,34420.0,34459.0,34376.0,34400.0,1644827400,2336,2022-02-14 02:30:00,2022-02-14,,69.19602294433899,44.53714265803813,,,80358400.0,34622.14272373125
2022-02-14 02:35:00,34400.0,34445.0,34357.0,34357.0,1644827700,1495,2022-02-14 02:35:00,2022-02-14,,72.61492786355008,44.257662174758465,,,51363715.0,34611.9718779668
2022-02-14 02:40:00,34361.0,34449.0,34360.0,34446.0,1644828000,1023,2022-02-14 02:40:00,2022-02-14,,75.59403188835915,51.66535996116602,,,35238258.0,34607.72672267227
2022-02-14 02:45:00,34445.0,34462.0,34392.0,34403.0,1644828300,1011,2022-02-14 02:45:00,2022-02-14,,74.57693518138477,49.90802178640856,,,34781433.0,34602.67932304241
2022-02-14 02:50:00,34400.0,34441.0,34366.0,34370.0,1644828600,984,2022-02-14 02:50:00,2022-02-14,,74.65385605749663,46.288381461607,,,33820080.0,34597.22681050701
2022-02-14 02:55:00,34372.0,34398.0,34328.0,34355.0,1644828900,1395,2022-02-14 02:55:00,2022-02-14,34658.291666666664,73.80770041067906,40.96322119586027,,,47925225.0,34589.43843636196
2022-02-14 03:00:00,34353.0,34362.0,34305.0,34325.0,1644829200,1751,2022-02-14 03:00:00,2022-02-14,34652.78271349862,70.75175488146469,38.60627188752204,,,60103075.0,34579.18007399694
2022-02-14 03:05:00,34326.0,34366.0,34304.0,34362.0,1644829500,1374,2022-02-14 03:05:00,2022-02-14,34647.97638765567,69.16052672119838,38.13240427160894,,,47213388.0,34572.76427081766
2022-02-14 03:10:00,34359.0,34366.0,34297.0,34326.0,1644829800,1439,2022-02-14 03:10:00,2022-02-14,34642.654463892766,69.13134004461686,37.19923985858913,34297.0,,49395114.0,34565.35876955162
2022-02-14 03:15:00,34323.0,34406.0,34318.0,34376.0,1644830100,1269,2022-02-14 03:15:00,2022-02-14,34638.246952092886,72.56200549105016,40.07210533884565,,,43623144.0,34560.476584245924
2022-02-14 03:20:00,34377.0,34430.0,34373.0,34417.0,1644830400,951,2022-02-14 03:20:00,2022-02-14,34634.58997767813,69.73254994722285,40.05899527723735,,,32730567.0,34557.75690651784
2022-02-14 03:25:00,34417.0,34440.0,34396.0,34399.0,1644830700,862,2022-02-14 03:25:00,2022-02-14,34630.69592846031,65.05390450227324,36.048268863194195,,,29651938.0,34555.075286095
2022-02-14 03:30:00,34401.0,34426.0,34367.0,34385.0,1644831000,692,2022-02-14 03:30:00,2022-02-14,34626.63483873369,63.953194592769016,32.40312906988616,,,23794420.0,34552.7998994664
2022-02-14 03:35:00,34385.0,34404.0,34344.0,34348.0,1644831300,734,2022-02-14 03:35:00,2022-02-14,34622.029304209165,63.23443193953828,33.23892378445232,,,25211432.0,34549.93430935224
2022-02-14 03:40:00,34351.0,34361.0,34322.0,34324.0,1644831600,418,2022-02-14 03:40:00,2022-02-14,34617.10320000736,58.82817158689496,32.10457400546099,,,14347432.0,34548.14823360315
2022-02-14 03:45:00,34323.0,34360.0,34322.0,34330.0,1644831900,449,2022-02-14 03:45:00,2022-02-14,34612.357692569225,55.0412312983686,27.540106004468083,,,15414170.0,34546.31141115799
2022-02-14 03:50:00,34338.0,34341.0,34305.0,34328.0,1644832200,553,2022-02-14 03:50:00,2022-02-14,34607.65756541932,51.57918924411977,24.35099582183752,,,18983384.0,34544.07067819889
2022-02-14 03:55:00,34326.0,34335.0,34301.0,34316.0,1644832500,514,2022-02-14 03:55:00,2022-02-14,34602.83677921404,48.38297301791617,21.7417238542307,,,17638424.0,34541.91542873952
2022-02-14 04:00:00,34315.0,34315.0,34249.0,34310.0,1644832800,1815,2022-02-14 04:00:00,2022-02-14,34597.99650187166,51.5860688328405,18.69777406255239,34249.0,,62272650.0,34534.42656608608
2022-02-14 04:05:00,34309.0,34359.0,34301.0,34354.0,1644833100,860,2022-02-14 04:05:00,2022-02-14,34593.96350184073,52.75223813596041,23.47999696027014,,,29544440.0,34531.70753675504
2022-02-14 04:10:00,34352.0,34368.0,34336.0,34366.0,1644833400,793,2022-02-14 04:10:00,2022-02-14,34590.195510074765,48.97910392942215,21.75636114931193,,,27252238.0,34529.43643276875
2022-02-14 04:15:00,34364.0,34375.0,34333.0,34347.0,1644833700,733,2022-02-14 04:15:00,2022-02-14,34586.17574957766,47.71017594225449,20.8915682130734,,,25176351.0,34527.15414810643
2022-02-14 04:20:00,34350.0,34385.0,34335.0,34375.0,1644834000,756,2022-02-14 04:20:00,2022-02-14,34582.68524132018,48.12650758911731,21.638555810696417,,,25987500.0,34525.215976680316
2022-02-14 04:25:00,34376.0,34395.0,34347.0,34368.0,1644834300,1450,2022-02-14 04:25:00,2022-02-14,34579.13672493472,48.103506209277796,19.158818390569795,,,49833600.0,34521.46652083094
2022-02-14 04:30:00,34370.0,34378.0,34353.0,34355.0,1644834600,590,2022-02-14 04:30:00,2022-02-14,34575.4319856796,43.90286871668184,18.40266959228438,,,20269450.0,34519.866637345454
2022-02-14 04:35:00,34357.0,34405.0,34347.0,34396.0,1644834900,837,2022-02-14 04:35:00,2022-02-14,34572.466167734485,46.46598349546696,22.147638757323584,,,28789452.0,34518.2005110404
2022-02-14 04:40:00,34397.0,34408.0,34365.0,34374.0,1644835200,706,2022-02-14 04:40:00,2022-02-14,34569.18573520995,45.83580467810933,22.302613528719295,,,24268044.0,34516.58280366109
2022-02-14 04:45:00,34375.0,34447.0,34373.0,34439.0,1644835500,811,2022-02-14 04:45:00,2022-02-14,34567.0339048759,50.95656746390763,29.883956523497606,,,27930029.0,34515.595720314384
2022-02-14 04:50:00,34438.0,34457.0,34414.0,34416.0,1644835800,1416,2022-02-14 04:50:00,2022-02-14,34564.53747669613,49.509918834106244,28.450509882861677,,34457.0,48733056.0,34513.43136021117
2022-02-14 04:55:00,34417.0,34424.0,34396.0,34396.0,1644836100,680,2022-02-14 04:55:00,2022-02-14,34561.75173327967,45.59902450063238,27.09587172234137,,,23389280.0,34512.218502711155
2022-02-14 05:00:00,34397.0,34401.0,34361.0,34373.0,1644836400,622,2022-02-14 05:00:00,2022-02-14,34558.63186991968,44.58102004597195,26.53298595464294,,,21380006.0,34510.91557454748
2022-02-14 05:05:00,34373.0,34376.0,34357.0,34374.0,1644836700,454,2022-02-14 05:05:00,2022-02-14,34555.58010347473,39.929925492158866,21.890624871980584,,,15605796.0,34509.98663976687
2022-02-14 05:10:00,34379.0,34398.0,34354.0,34368.0,1644837000,666,2022-02-14 05:10:00,2022-02-14,34552.47960589663,40.66993903903907,19.910511258893205,,,22889088.0,34508.587384028055
