time,open,high,low,close,Plot,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA
2022-01-16T18:48:00-06:00,35770,35772,35764,35765,35822.045059798525,35769.94266706405,35770.11081600776,35791.184109842274,35769.65,35783.59668416776,35755.703315832245,35790.57002625164,35748.72997374836,13,32.65
2022-01-16T18:49:00-06:00,35766,35769,35764,35766,35821.92918338039,35768.62844470937,35769.36339491544,35790.358401322854,35769.15,35782.865319888966,35755.43468011104,35789.72297983345,35748.57702016655,14,32.65
2022-01-16T18:50:00-06:00,35767,35774,35767,35770,35821.791574060364,35769.08562980625,35769.47914129445,35789.69091275489,35769,35782.60882066195,35755.39117933805,35789.413230992934,35748.586769007066,18,28.85
2022-01-16T18:51:00-06:00,35766,35772,35766,35771,35821.737566607466,35769.72375320417,35769.75566105909,35789.07809594326,35769.1,35782.736715148385,35755.46328485161,35789.55507272257,35748.644927277426,7,27
2022-01-16T18:52:00-06:00,35775,35776,35773,35775,35821.68884617281,35771.48250213611,35770.709177230165,35788.616519027084,35769.15,35782.865319888966,35755.43468011104,35789.72297983345,35748.57702016655,7,26
2022-01-16T18:53:00-06:00,35776,35780,35774,35776,35821.575958702066,35772.98833475741,35771.6711450065,35788.20286266554,35769.5,35783.53566884762,35755.46433115238,35790.553503271425,35748.446496728575,17,26.1
2022-01-16T18:54:00-06:00,35774,35775,35772,35775,35821.526889641966,35773.65888983827,35772.276391368956,35787.76998192241,35769.75,35783.9890308659,35755.5109691341,35791.10854629885,35748.39145370115,7,25.3
2022-01-16T18:55:00-06:00,35775,35786,35775,35777,35821.34736893584,35774.77259322551,35773.13522930187,35787.416867761014,35769.75,35783.9890308659,35755.5109691341,35791.10854629885,35748.39145370115,29,23.25
2022-01-16T18:56:00-06:00,35779,35798,35779,35789,35821.15669972773,35779.51506215034,35776.019733065164,35787.468773736065,35771,35787.24807680927,35754.75192319073,35795.37211521391,35746.62788478609,40,20.4
2022-01-16T18:57:00-06:00,35789,35789,35779,35780,35821.016858014824,35779.676708100225,35776.74341796241,35787.22389590865,35771.3,35787.97453144794,35754.62546855207,35796.311797171904,35746.2882028281,25,20.4
2022-01-16T18:58:00-06:00,35780,35780,35776,35776,35820.978800638884,35778.451138733486,35776.608251060155,35786.85589932148,35771.85,35788.3820900197,35755.317909980295,35796.64813502956,35747.05186497044,6,20.3
2022-01-16T18:59:00-06:00,35776,35776,35772,35774,35820.88349514563,35776.967425822324,35776.13402359467,35786.4343944257,35773.05,35786.20256624456,35759.89743375545,35792.778849366834,35753.32115063317,14,17.65
2022-01-16T19:00:00-06:00,35770,35775,35770,35772,35820.73620340942,35775.31161721488,35775.38238294109,35785.96113559207,35773.6,35785.55658818358,35761.64341181642,35791.53488227537,35755.665117724624,21,17.2
2022-01-16T19:01:00-06:00,35771,35771,35760,35767,35820.359253945484,35772.54107814325,35773.85831331544,35785.33945901528,35773.95,35784.635972182616,35763.26402781738,35789.978958273925,35757.92104172607,48,19.1
2022-01-16T19:02:00-06:00,35763,35763,35757,35758,35820.21077238681,35767.6940520955,35770.97498362172,35784.44308330986,35773.25,35785.99166395654,35760.50833604346,35792.362495934816,35754.137504065184,17,18.2
2022-01-16T19:03:00-06:00,35757,35757,35747,35750,35819.450342061806,35761.79603473034,35767.161350235954,35783.31380188986,35771.8,35787.782490376245,35755.81750962376,35795.77373556437,35747.82626443564,78,21.7
2022-01-16T19:04:00-06:00,35751,35755,35747,35753,35819.258997882855,35758.86402315356,35764.58655928396,35782.31990674593,35770.5,35788.078395831246,35752.921604168754,35796.86759374687,35744.13240625313,20,21.85
2022-01-16T19:05:00-06:00,35752,35760,35752,35757,35819.06420899583,35758.24268210238,35763.2071848687,35781.48974586901,35769.8,35788.33213424246,35751.267865757545,35797.59820136369,35742.00179863632,22,21.85
2022-01-16T19:06:00-06:00,35753,35764,35751,35762,35818.90406024885,35759.49512140158,35762.987696710756,35780.850737807734,35769.3,35788.10531838044,35750.494681619566,35797.50797757066,35741.092022429344,19,21.9
2022-01-16T19:07:00-06:00,35763,35764,35760,35764,35818.83312310208,35760.99674760106,35763.17175185426,35780.29825460092,35768.85,35787.710275714795,35749.9897242852,35797.1404135722,35740.5595864278,9,21.55
2022-01-16T19:08:00-06:00,35760,35762,35757,35757,35818.68171862622,35759.66449840071,35762.04961515348,35779.534377400894,35768.45,35787.948461515916,35748.95153848408,35797.697692273876,35739.20230772612,18,21.8
2022-01-16T19:09:00-06:00,35756,35758,35751,35756,35818.42457996844,35758.4429989338,35760.949685125575,35778.76275846972,35767.95,35788.17350119847,35747.72649880152,35798.285251797715,35737.61474820228,29,22.55
